B (T) - H (A/m),,,,,,,
Pid = 1,,,,,,,
Z = 0,,,,,,,
X = 0,,,,,,,
Y = 0,,,,,,,
,t,H x,B x,H y,B y,H z,B z
10576,179.775,-21.279106,-0.108012,1.70E-09,4.66E-11,0,0.00E+00
10577,179.792,-20.279971,-0.100262,1.69E-09,4.65E-11,0,0.00E+00
10578,179.809,-19.289274,-9.25E-02,1.71E-09,4.70E-11,0,0.00E+00
10579,179.826,-18.306422,-8.48E-02,1.72E-09,4.69E-11,0,0.00E+00
10580,179.843,-17.330831,-7.70E-02,1.73E-09,4.65E-11,0,0.00E+00
10581,179.86,-16.361921,-6.93E-02,1.70E-09,4.60E-11,0,0.00E+00
10582,179.877,-15.399116,-6.15E-02,1.69E-09,4.62E-11,0,0.00E+00
10583,179.894,-14.441846,-5.38E-02,1.71E-09,4.65E-11,0,0.00E+00
10584,179.911,-13.489546,-4.60E-02,1.72E-09,4.71E-11,0,0.00E+00
10585,179.928,-12.541653,-3.83E-02,1.75E-09,4.72E-11,0,0.00E+00
10586,179.945,-11.597608,-3.05E-02,1.72E-09,4.69E-11,0,0.00E+00
10587,179.962,-10.656854,-2.28E-02,1.74E-09,4.71E-11,0,0.00E+00
10588,179.979,-9.718839,-1.50E-02,1.74E-09,4.72E-11,0,0.00E+00
10589,179.996,-8.783009,-7.26E-03,1.75E-09,4.73E-11,0,0.00E+00
10590,180.013,-7.848214,4.91E-04,1.75E-09,4.73E-11,0,0.00E+00
10591,180.03,-6.904686,8.33E-03,1.75E-09,4.73E-11,0,0.00E+00
10592,180.047,-5.961702,1.62E-02,1.76E-09,4.73E-11,0,0.00E+00
10593,180.064,-5.018696,2.40E-02,1.76E-09,4.74E-11,0,0.00E+00
10594,180.081,-4.075103,3.18E-02,1.74E-09,4.71E-11,0,0.00E+00
10595,180.098,-3.130354,3.97E-02,1.74E-09,4.71E-11,0,0.00E+00
10596,180.115,-2.183882,4.75E-02,1.73E-09,4.70E-11,0,0.00E+00
10597,180.132,-1.235119,5.53E-02,1.72E-09,4.69E-11,0,0.00E+00
10598,180.149,-0.283962,6.32E-02,1.69E-09,4.68E-11,0,0.00E+00
10599,180.166,0.645395,7.10E-02,1.64E-09,4.73E-11,0,0.00E+00
10600,180.183,1.540975,7.89E-02,1.49E-09,4.57E-11,0,0.00E+00
10601,180.2,2.405249,8.67E-02,1.43E-09,4.59E-11,0,0.00E+00
10602,180.217,3.240496,9.45E-02,1.36E-09,4.53E-11,0,0.00E+00
10603,180.234,4.048824,0.102368,1.26E-09,4.43E-11,0,0.00E+00
10604,180.251,4.832192,0.110206,1.19E-09,4.41E-11,0,0.00E+00
10605,180.268,5.592426,0.118043,1.10E-09,4.38E-11,0,0.00E+00
10606,180.285,6.331227,0.125881,1.06E-09,4.36E-11,0,0.00E+00
10607,180.302,7.050193,0.133719,1.09E-09,4.52E-11,0,0.00E+00
10608,180.319,7.750824,0.141556,1.03E-09,4.44E-11,0,0.00E+00
10609,180.336,8.434529,0.149394,9.00E-10,4.33E-11,0,0.00E+00
10610,180.353,9.102644,0.157232,8.22E-10,4.21E-11,0,0.00E+00
10611,180.37,9.756429,0.16507,8.05E-10,4.18E-11,0,0.00E+00
10612,180.387,10.39708,0.172908,7.79E-10,4.26E-11,0,0.00E+00
10613,180.404,11.025736,0.180747,7.37E-10,4.30E-11,0,0.00E+00
10614,180.421,11.643481,0.188585,7.46E-10,4.32E-11,0,0.00E+00
10615,180.438,12.25135,0.196423,7.04E-10,4.23E-11,0,0.00E+00
10616,180.455,12.850333,0.204261,6.40E-10,4.38E-11,0,0.00E+00
10617,180.472,13.441381,0.2121,6.77E-10,4.37E-11,0,0.00E+00
10618,180.489,14.025406,0.219938,6.23E-10,4.33E-11,0,0.00E+00
10619,180.506,14.603288,0.227776,6.08E-10,4.37E-11,0,0.00E+00
10620,180.523,14.841081,0.235615,6.56E-10,4.18E-11,0,0.00E+00
10621,180.54,15.08082,0.243455,4.59E-10,4.00E-11,0,0.00E+00
10622,180.557,15.322714,0.251295,4.45E-10,3.91E-11,0,0.00E+00
10623,180.574,15.566975,0.259135,3.89E-10,3.74E-11,0,0.00E+00
10624,180.591,15.813816,0.266975,3.02E-10,3.77E-11,0,0.00E+00
10625,180.608,16.063454,0.274815,3.82E-10,3.59E-11,0,0.00E+00
10626,180.625,16.316104,0.282655,1.89E-10,3.29E-11,0,0.00E+00
10627,180.642,16.571987,0.290495,9.54E-11,3.07E-11,0,0.00E+00
10628,180.659,16.831324,0.298335,1.80E-12,2.85E-11,0,0.00E+00
10629,180.676,17.094339,0.306175,-1.02E-10,2.71E-11,0,0.00E+00
10630,180.693,17.361258,0.314015,-1.39E-10,2.95E-11,0,0.00E+00
10631,180.71,17.632309,0.321855,8.33E-11,3.06E-11,0,0.00E+00
10632,180.727,17.907726,0.329695,5.24E-11,2.93E-11,0,0.00E+00
10633,180.744,18.187742,0.337535,-7.37E-12,2.67E-11,0,0.00E+00
10634,180.761,18.472597,0.345375,-1.71E-10,2.56E-11,0,0.00E+00
10635,180.778,18.762532,0.353215,-1.34E-10,2.40E-11,0,0.00E+00
10636,180.795,19.057791,0.361054,-2.55E-10,2.30E-11,0,0.00E+00
10637,180.812,19.358625,0.368894,-2.45E-10,2.26E-11,0,0.00E+00
10638,180.829,19.665287,0.376734,-2.64E-10,2.19E-11,0,0.00E+00
10639,180.846,19.978033,0.384574,-2.83E-10,2.17E-11,0,0.00E+00
10640,180.863,20.297125,0.392413,-2.61E-10,2.30E-11,0,0.00E+00
10641,180.88,20.622831,0.400253,-1.48E-10,2.29E-11,0,0.00E+00
10642,180.897,20.955422,0.408093,-2.09E-10,2.26E-11,0,0.00E+00
10643,180.914,21.295175,0.415932,-1.69E-10,2.16E-11,0,0.00E+00
10644,180.931,21.642371,0.423772,-2.67E-10,2.27E-11,0,0.00E+00
10645,180.948,21.997299,0.431611,-6.86E-11,2.46E-11,0,0.00E+00
10646,180.965,22.360252,0.439451,1.30E-12,2.27E-11,0,0.00E+00
10647,180.982,22.731531,0.44729,-1.92E-10,2.02E-11,0,0.00E+00
10648,180.999,23.111443,0.455129,-2.74E-10,1.88E-11,0,0.00E+00
10649,181.016,23.500301,0.462809,-3.15E-10,1.65E-11,0,0.00E+00
10650,181.033,23.870338,0.469963,-4.78E-10,1.68E-11,0,0.00E+00
10651,181.05,24.241256,0.477117,-3.38E-10,1.58E-11,0,0.00E+00
10652,181.067,24.620405,0.484271,-4.83E-10,1.47E-11,0,0.00E+00
10653,181.084,25.00804,0.491426,-4.67E-10,1.44E-11,0,0.00E+00
10654,181.101,25.404427,0.49858,-4.83E-10,1.58E-11,0,0.00E+00
10655,181.118,25.809839,0.505734,-2.99E-10,1.62E-11,0,0.00E+00
10656,181.135,26.224555,0.512888,-3.49E-10,1.47E-11,0,0.00E+00
10657,181.152,26.648861,0.520042,-4.42E-10,1.73E-11,0,0.00E+00
10658,181.169,27.083051,0.527196,-9.65E-11,1.61E-11,0,0.00E+00
10659,181.186,27.527426,0.53435,-3.89E-10,1.70E-11,0,0.00E+00
10660,181.203,27.982292,0.541503,-9.00E-11,1.70E-11,0,0.00E+00
10661,181.22,28.447967,0.548657,-2.36E-10,1.80E-11,0,0.00E+00
10662,181.237,28.924776,0.555811,1.23E-11,1.70E-11,0,0.00E+00
10663,181.254,29.41305,0.562965,-2.45E-10,1.50E-11,0,0.00E+00
10664,181.271,29.913133,0.570118,-2.68E-10,1.53E-11,0,0.00E+00
10665,181.288,30.425377,0.577272,-2.00E-10,1.85E-11,0,0.00E+00
10666,181.305,30.950143,0.584425,1.21E-10,2.34E-11,0,0.00E+00
10667,181.322,31.487804,0.591579,4.75E-10,2.32E-11,0,0.00E+00
10668,181.339,32.038741,0.598732,2.77E-10,2.17E-11,0,0.00E+00
10669,181.356,32.60335,0.605885,2.66E-10,1.97E-11,0,0.00E+00
10670,181.373,33.182036,0.613038,1.03E-10,1.55E-11,0,0.00E+00
10671,181.39,33.775217,0.620192,-2.21E-10,1.42E-11,0,0.00E+00
10672,181.407,34.383325,0.627345,-1.24E-10,1.65E-11,0,0.00E+00
10673,181.424,35.006803,0.634498,1.07E-10,1.44E-11,0,0.00E+00
10674,181.441,35.646111,0.64165,-2.39E-10,1.16E-11,0,0.00E+00
10675,181.458,36.301721,0.648803,-3.13E-10,9.89E-12,0,0.00E+00
10676,181.475,36.974122,0.655956,-4.31E-10,8.47E-12,0,0.00E+00
10677,181.492,37.663819,0.663109,-4.86E-10,8.59E-12,0,0.00E+00
10678,181.509,38.371333,0.670261,-3.95E-10,8.68E-12,0,0.00E+00
10679,181.526,39.097203,0.677414,-4.09E-10,9.98E-12,0,0.00E+00
10680,181.543,39.841986,0.684566,-2.14E-10,1.14E-11,0,0.00E+00
10681,181.56,40.60626,0.691718,-1.40E-10,9.81E-12,0,0.00E+00
10682,181.577,41.390622,0.69887,-3.47E-10,8.73E-12,0,0.00E+00
10683,181.594,42.195689,0.706022,-2.99E-10,8.90E-12,0,0.00E+00
10684,181.611,43.022102,0.713174,-2.72E-10,1.05E-11,0,0.00E+00
10685,181.628,43.870526,0.720326,-6.60E-11,9.25E-12,0,0.00E+00
10686,181.645,44.741648,0.727478,-3.23E-10,9.56E-12,0,0.00E+00
10687,181.662,45.636183,0.73463,-7.43E-11,9.12E-12,0,0.00E+00
10688,181.679,46.554872,0.741781,-2.64E-10,9.54E-12,0,0.00E+00
10689,181.696,47.498484,0.748932,-5.36E-11,1.01E-11,0,0.00E+00
10690,181.713,48.467818,0.756084,-8.44E-11,8.69E-12,0,0.00E+00
10691,181.73,49.463706,0.763235,-2.19E-10,8.37E-12,0,0.00E+00
10692,181.747,50.487011,0.770386,-1.36E-10,9.08E-12,0,0.00E+00
10693,181.764,51.538631,0.777536,-4.97E-11,6.94E-12,0,0.00E+00
10694,181.781,52.6195,0.784687,-3.68E-10,6.77E-12,0,0.00E+00
10695,181.798,53.730593,0.791838,-1.35E-10,7.97E-12,0,0.00E+00
10696,181.815,54.872922,0.798988,-8.61E-11,9.65E-12,0,0.00E+00
10697,181.832,56.047545,0.806138,1.68E-10,8.96E-12,0,0.00E+00
10698,181.849,57.255561,0.813288,-6.40E-11,6.67E-12,0,0.00E+00
10699,181.866,58.49812,0.820438,-2.06E-10,6.58E-12,0,0.00E+00
10700,181.883,59.77642,0.827587,-8.60E-11,5.34E-12,0,0.00E+00
10701,181.9,61.091713,0.834737,-3.19E-10,4.15E-12,0,0.00E+00
10702,181.917,62.445306,0.841886,-3.03E-10,3.90E-12,0,0.00E+00
10703,181.934,63.838563,0.849035,-3.22E-10,2.88E-12,0,0.00E+00
10704,181.951,65.272914,0.856184,-4.37E-10,1.81E-12,0,0.00E+00
10705,181.968,66.749851,0.863333,-4.99E-10,-6.98E-13,0,0.00E+00
10706,181.985,68.270937,0.870481,-8.35E-10,-5.89E-13,0,0.00E+00
10707,182.002,69.837809,0.877629,-5.58E-10,-2.19E-13,0,0.00E+00
10708,182.019,71.45218,0.884204,-6.64E-10,5.51E-14,0,0.00E+00
10709,182.036,72.785915,0.889956,-5.22E-10,-7.52E-13,0,0.00E+00
10710,182.053,74.151982,0.895707,-7.40E-10,-2.16E-12,0,0.00E+00
10711,182.07,75.548664,0.901458,-8.20E-10,-2.42E-12,0,0.00E+00
10712,182.087,76.967498,0.907209,-8.14E-10,-1.94E-13,0,0.00E+00
10713,182.104,78.408181,0.91296,-4.36E-10,1.60E-13,0,0.00E+00
10714,182.121,79.871089,0.918711,-6.45E-10,1.03E-13,0,0.00E+00
10715,182.138,81.356615,0.924462,-5.08E-10,2.17E-12,0,0.00E+00
10716,182.155,82.865166,0.930212,-2.37E-10,2.10E-12,0,0.00E+00
10717,182.172,84.397151,0.935963,-4.41E-10,2.43E-12,0,0.00E+00
10718,182.189,85.952994,0.941713,-2.34E-10,2.98E-12,0,0.00E+00
10719,182.206,87.533124,0.947463,-2.78E-10,3.59E-12,0,0.00E+00
10720,182.223,89.137981,0.953213,-1.30E-10,3.23E-12,0,0.00E+00
10721,182.24,90.768014,0.958963,-2.99E-10,4.36E-12,0,0.00E+00
10722,182.257,92.423681,0.964713,3.81E-11,5.44E-12,0,0.00E+00
10723,182.274,94.105453,0.970462,9.67E-12,5.97E-12,0,0.00E+00
10724,182.291,95.813808,0.976212,1.39E-10,5.68E-12,0,0.00E+00
10725,182.308,97.549237,0.981961,-2.52E-13,4.82E-12,0,0.00E+00
10726,182.325,99.312241,0.98771,-5.91E-11,4.70E-12,0,0.00E+00
10727,182.342,101.103332,0.99346,-3.29E-11,4.87E-12,0,0.00E+00
10728,182.359,102.923034,0.999209,-1.11E-11,5.61E-12,0,0.00E+00
10729,182.376,104.771884,1.004957,1.28E-10,5.96E-12,0,0.00E+00
10730,182.393,106.650429,1.010706,1.10E-10,8.02E-12,0,0.00E+00
10731,182.41,108.559231,1.016454,5.51E-10,5.75E-12,0,0.00E+00
10732,182.427,110.498863,1.022203,-2.13E-10,4.01E-12,0,0.00E+00
10733,182.444,112.469912,1.027951,-1.88E-11,3.93E-12,0,0.00E+00
10734,182.461,114.47298,1.033699,-1.68E-10,4.01E-12,0,0.00E+00
10735,182.478,116.508681,1.039447,-3.80E-11,4.45E-12,0,0.00E+00
10736,182.495,118.577645,1.045195,-3.11E-11,6.72E-12,0,0.00E+00
10737,182.512,120.680516,1.050942,4.56E-10,7.79E-12,0,0.00E+00
10738,182.529,122.817955,1.056689,3.54E-10,9.26E-12,0,0.00E+00
10739,182.546,124.990638,1.062437,7.61E-10,1.11E-11,0,0.00E+00
10740,182.563,127.199256,1.068183,8.86E-10,1.02E-11,0,0.00E+00
10741,182.58,129.444519,1.07393,6.35E-10,9.25E-12,0,0.00E+00
10742,182.597,131.727154,1.079677,6.18E-10,8.95E-12,0,0.00E+00
10743,182.614,134.047903,1.085423,5.85E-10,1.06E-11,0,0.00E+00
10744,182.631,136.407531,1.091169,9.98E-10,1.09E-11,0,0.00E+00
10745,182.648,138.806819,1.096915,7.92E-10,1.02E-11,0,0.00E+00
10746,182.665,141.246567,1.102661,8.20E-10,1.09E-11,0,0.00E+00
10747,182.682,143.727598,1.108407,9.85E-10,1.20E-11,0,0.00E+00
10748,182.699,146.250752,1.114152,1.16E-09,1.40E-11,0,0.00E+00
10749,182.716,148.816895,1.119897,1.52E-09,1.52E-11,0,0.00E+00
10750,182.733,151.426911,1.125642,1.60E-09,1.55E-11,0,0.00E+00
10751,182.75,154.081708,1.131387,1.64E-09,1.65E-11,0,0.00E+00
10752,182.767,156.782218,1.137131,1.90E-09,1.73E-11,0,0.00E+00
10753,182.784,159.529397,1.142876,1.96E-09,1.68E-11,0,0.00E+00
10754,182.801,162.324227,1.14862,1.85E-09,1.67E-11,0,0.00E+00
10755,182.818,165.167713,1.154363,1.94E-09,1.61E-11,0,0.00E+00
10756,182.835,168.060889,1.160107,1.77E-09,1.31E-11,0,0.00E+00
10757,182.852,171.004816,1.16585,1.17E-09,1.24E-11,0,0.00E+00
10758,182.869,174.000582,1.171593,1.44E-09,1.36E-11,0,0.00E+00
10759,182.886,177.049307,1.177336,1.61E-09,1.24E-11,0,0.00E+00
10760,182.903,180.152139,1.183078,1.22E-09,1.21E-11,0,0.00E+00
10761,182.92,183.310256,1.18882,1.45E-09,1.30E-11,0,0.00E+00
10762,182.937,186.524872,1.194562,1.56E-09,1.38E-11,0,0.00E+00
10763,182.954,189.797232,1.200304,1.75E-09,1.53E-11,0,0.00E+00
10764,182.971,193.128615,1.206045,2.05E-09,1.59E-11,0,0.00E+00
10765,182.988,196.520337,1.211786,2.06E-09,1.67E-11,0,0.00E+00
10766,183.005,199.973749,1.217526,2.34E-09,1.52E-11,0,0.00E+00
10767,183.022,203.490242,1.222108,1.76E-09,1.41E-11,0,0.00E+00
10768,183.039,205.830341,1.225874,1.91E-09,1.42E-11,0,0.00E+00
10769,183.056,208.198656,1.229639,1.86E-09,1.43E-11,0,0.00E+00
10770,183.073,210.59554,1.233404,1.98E-09,1.60E-11,0,0.00E+00
10771,183.09,213.021423,1.23717,2.41E-09,1.58E-11,0,0.00E+00
10772,183.107,215.476739,1.240935,2.07E-09,1.67E-11,0,0.00E+00
10773,183.124,217.961933,1.244699,2.62E-09,1.71E-11,0,0.00E+00
10774,183.141,220.477458,1.248464,2.38E-09,1.49E-11,0,0.00E+00
10775,183.158,223.023775,1.252229,1.95E-09,1.46E-11,0,0.00E+00
10776,183.175,225.601355,1.255993,2.19E-09,1.58E-11,0,0.00E+00
10777,183.192,228.210677,1.259757,2.42E-09,1.65E-11,0,0.00E+00
10778,183.209,230.852228,1.263521,2.51E-09,1.56E-11,0,0.00E+00
10779,183.226,233.526507,1.267285,2.20E-09,1.40E-11,0,0.00E+00
10780,183.243,236.23402,1.271049,2.00E-09,1.38E-11,0,0.00E+00
10781,183.26,238.975286,1.274812,2.12E-09,1.45E-11,0,0.00E+00
10782,183.277,241.750832,1.278576,2.27E-09,1.49E-11,0,0.00E+00
10783,183.294,244.561195,1.282339,2.34E-09,1.44E-11,0,0.00E+00
10784,183.311,247.406923,1.286102,2.15E-09,1.39E-11,0,0.00E+00
10785,183.328,250.288576,1.289864,2.16E-09,1.37E-11,0,0.00E+00
10786,183.345,253.206724,1.293627,2.13E-09,1.45E-11,0,0.00E+00
10787,183.362,256.161948,1.29739,2.45E-09,1.42E-11,0,0.00E+00
10788,183.379,259.154841,1.301152,2.17E-09,1.33E-11,0,0.00E+00
10789,183.396,262.186009,1.304914,2.12E-09,1.32E-11,0,0.00E+00
10790,183.413,265.256069,1.308676,2.17E-09,1.26E-11,0,0.00E+00
10791,183.43,268.36565,1.312437,1.97E-09,1.22E-11,0,0.00E+00
10792,183.447,271.515395,1.316199,2.01E-09,1.27E-11,0,0.00E+00
10793,183.464,274.705961,1.31996,2.20E-09,1.22E-11,0,0.00E+00
10794,183.481,277.938015,1.323721,1.91E-09,1.18E-11,0,0.00E+00
10795,183.498,281.21224,1.327482,2.02E-09,1.18E-11,0,0.00E+00
10796,183.515,284.529335,1.331242,1.98E-09,1.06E-11,0,0.00E+00
10797,183.532,287.89001,1.335003,1.63E-09,1.05E-11,0,0.00E+00
10798,183.549,291.294991,1.338763,1.88E-09,1.06E-11,0,0.00E+00
10799,183.566,294.745021,1.342523,1.76E-09,1.10E-11,0,0.00E+00
10800,183.583,298.240856,1.346282,2.05E-09,1.13E-11,0,0.00E+00
10801,183.6,301.783269,1.350042,1.97E-09,1.21E-11,0,0.00E+00
10802,183.617,305.373051,1.353801,2.33E-09,1.28E-11,0,0.00E+00
10803,183.634,309.011006,1.35756,2.39E-09,1.28E-11,0,0.00E+00
10804,183.651,312.69796,1.361319,2.38E-09,1.28E-11,0,0.00E+00
10805,183.668,316.434752,1.365077,2.46E-09,1.15E-11,0,0.00E+00
10806,183.685,320.222244,1.368835,1.96E-09,1.06E-11,0,0.00E+00
10807,183.702,324.061312,1.372593,2.00E-09,1.13E-11,0,0.00E+00
10808,183.719,327.952855,1.376351,2.27E-09,1.17E-11,0,0.00E+00
10809,183.736,331.89779,1.380108,2.28E-09,1.16E-11,0,0.00E+00
10810,183.753,335.897052,1.383866,2.27E-09,1.20E-11,0,0.00E+00
10811,183.77,339.951601,1.387622,2.49E-09,1.18E-11,0,0.00E+00
10812,183.787,344.062416,1.391379,2.30E-09,1.25E-11,0,0.00E+00
10813,183.804,348.230498,1.395135,2.74E-09,1.26E-11,0,0.00E+00
10814,183.821,352.45687,1.398891,2.51E-09,1.28E-11,0,0.00E+00
10815,183.838,356.742578,1.402647,2.80E-09,1.34E-11,0,0.00E+00
10816,183.855,361.088694,1.406402,2.90E-09,1.32E-11,0,0.00E+00
10817,183.872,365.496312,1.410157,2.80E-09,1.30E-11,0,0.00E+00
10818,183.889,369.966552,1.413912,2.83E-09,1.22E-11,0,0.00E+00
10819,183.906,374.500559,1.417666,2.52E-09,1.20E-11,0,0.00E+00
10820,183.923,379.099505,1.42142,2.72E-09,1.10E-11,0,0.00E+00
10821,183.94,383.764591,1.425174,2.23E-09,1.03E-11,0,0.00E+00
10822,183.957,388.497042,1.428928,2.31E-09,1.13E-11,0,0.00E+00
10823,183.974,393.298115,1.432681,2.73E-09,1.19E-11,0,0.00E+00
10824,183.991,398.169096,1.436433,2.72E-09,1.19E-11,0,0.00E+00
10825,184.008,403.111302,1.440186,2.78E-09,1.09E-11,0,0.00E+00
10826,184.025,408.12608,1.442136,2.39E-09,1.00E-11,0,0.00E+00
10827,184.042,409.974566,1.443529,2.31E-09,9.98E-12,0,0.00E+00
10828,184.059,411.864567,1.444922,2.36E-09,9.49E-12,0,0.00E+00
10829,184.076,413.764192,1.446315,2.13E-09,9.25E-12,0,0.00E+00
10830,184.093,415.674234,1.447709,2.21E-09,9.73E-12,0,0.00E+00
10831,184.11,417.594751,1.449102,2.38E-09,1.00E-11,0,0.00E+00
10832,184.127,419.525816,1.450495,2.39E-09,9.53E-12,0,0.00E+00
10833,184.144,421.467506,1.451887,2.19E-09,8.99E-12,0,0.00E+00
10834,184.161,423.419896,1.45328,2.11E-09,8.61E-12,0,0.00E+00
10835,184.178,425.383062,1.454673,2.02E-09,8.69E-12,0,0.00E+00
10836,184.195,427.357082,1.456066,2.13E-09,8.66E-12,0,0.00E+00
10837,184.212,429.342032,1.457459,2.05E-09,9.27E-12,0,0.00E+00
10838,184.229,431.337991,1.458851,2.40E-09,9.11E-12,0,0.00E+00
10839,184.246,433.345039,1.460244,2.10E-09,8.75E-12,0,0.00E+00
10840,184.263,435.363256,1.461636,2.17E-09,8.64E-12,0,0.00E+00
10841,184.28,437.392721,1.463029,2.09E-09,8.29E-12,0,0.00E+00
10842,184.297,439.433517,1.464421,2.00E-09,8.61E-12,0,0.00E+00
10843,184.314,441.485726,1.465814,2.22E-09,8.51E-12,0,0.00E+00
10844,184.331,443.549429,1.467206,2.04E-09,8.10E-12,0,0.00E+00
10845,184.348,445.624711,1.468598,2.00E-09,8.31E-12,0,0.00E+00
10846,184.365,447.711657,1.46999,2.13E-09,9.07E-12,0,0.00E+00
10847,184.382,449.810351,1.471383,2.40E-09,9.67E-12,0,0.00E+00
10848,184.399,451.920879,1.472775,2.50E-09,9.66E-12,0,0.00E+00
10849,184.416,454.043328,1.474167,2.44E-09,9.04E-12,0,0.00E+00
10850,184.433,456.177786,1.475559,2.22E-09,8.88E-12,0,0.00E+00
10851,184.45,458.324341,1.47695,2.32E-09,8.80E-12,0,0.00E+00
10852,184.467,460.483082,1.478342,2.23E-09,8.28E-12,0,0.00E+00
10853,184.484,462.6541,1.479734,2.07E-09,7.85E-12,0,0.00E+00
10854,184.501,464.837484,1.481126,2.00E-09,7.75E-12,0,0.00E+00
10855,184.518,467.033327,1.482517,2.01E-09,7.21E-12,0,0.00E+00
10856,184.535,469.241722,1.483909,1.76E-09,6.69E-12,0,0.00E+00
10857,184.552,471.462762,1.4853,1.71E-09,6.57E-12,0,0.00E+00
10858,184.569,473.69654,1.486692,1.70E-09,6.84E-12,0,0.00E+00
10859,184.586,475.943154,1.488083,1.85E-09,7.04E-12,0,0.00E+00
10860,184.603,478.202698,1.489475,1.85E-09,7.11E-12,0,0.00E+00
10861,184.62,480.47527,1.490866,1.90E-09,7.15E-12,0,0.00E+00
10862,184.637,482.760967,1.492257,1.90E-09,7.34E-12,0,0.00E+00
10863,184.654,485.05989,1.493648,2.01E-09,7.43E-12,0,0.00E+00
10864,184.671,487.372137,1.495039,1.99E-09,7.66E-12,0,0.00E+00
10865,184.688,489.69781,1.49643,2.13E-09,8.44E-12,0,0.00E+00
10866,184.705,492.03701,1.497821,2.42E-09,8.93E-12,0,0.00E+00
10867,184.722,494.38984,1.499212,2.47E-09,9.21E-12,0,0.00E+00
10868,184.739,496.756404,1.500603,2.59E-09,8.79E-12,0,0.00E+00
10869,184.756,499.136808,1.501993,2.32E-09,8.46E-12,0,0.00E+00
10870,184.773,501.531156,1.503384,2.36E-09,8.19E-12,0,0.00E+00
10871,184.79,503.939555,1.504775,2.22E-09,8.31E-12,0,0.00E+00
10872,184.807,506.362114,1.506165,2.40E-09,8.68E-12,0,0.00E+00
10873,184.824,508.798942,1.507556,2.47E-09,8.46E-12,0,0.00E+00
10874,184.841,511.250149,1.508946,2.33E-09,8.17E-12,0,0.00E+00
10875,184.858,513.715845,1.510336,2.30E-09,8.47E-12,0,0.00E+00
10876,184.875,516.196144,1.511726,2.49E-09,8.64E-12,0,0.00E+00
10877,184.892,518.691158,1.513117,2.46E-09,9.18E-12,0,0.00E+00
10878,184.909,521.201002,1.514507,2.77E-09,8.88E-12,0,0.00E+00
10879,184.926,523.725792,1.515897,2.42E-09,8.56E-12,0,0.00E+00
10880,184.943,526.265644,1.517286,2.53E-09,8.33E-12,0,0.00E+00
10881,184.96,528.820677,1.518676,2.35E-09,8.18E-12,0,0.00E+00
10882,184.977,531.391009,1.520066,2.42E-09,8.00E-12,0,0.00E+00
10883,184.994,533.976761,1.521456,2.30E-09,7.97E-12,0,0.00E+00
10884,185.011,536.578055,1.522845,2.38E-09,7.03E-12,0,0.00E+00
10885,185.028,539.195013,1.521866,1.86E-09,6.76E-12,0,0.00E+00
10886,185.045,539.047011,1.52073,2.10E-09,7.49E-12,0,0.00E+00
10887,185.062,538.908582,1.519595,2.26E-09,7.26E-12,0,0.00E+00
10888,185.079,538.768574,1.518459,2.17E-09,7.11E-12,0,0.00E+00
10889,185.096,538.626997,1.517324,2.22E-09,6.76E-12,0,0.00E+00
10890,185.113,538.483836,1.516188,2.18E-09,5.96E-12,0,0.00E+00
10891,185.13,538.339076,1.515053,2.06E-09,4.65E-12,0,0.00E+00
10892,185.147,538.192702,1.513918,1.87E-09,3.00E-12,0,0.00E+00
10893,185.164,538.044698,1.512782,1.66E-09,1.27E-12,0,0.00E+00
10894,185.181,537.89505,1.511647,1.47E-09,-4.71E-13,0,0.00E+00
10895,185.198,537.743742,1.510512,1.26E-09,-2.27E-12,0,0.00E+00
10896,185.215,537.590757,1.509377,1.02E-09,-3.46E-12,0,0.00E+00
10897,185.232,537.436081,1.508241,8.78E-10,-3.45E-12,0,0.00E+00
10898,185.249,537.279696,1.507106,9.98E-10,-3.59E-12,0,0.00E+00
10899,185.266,537.121586,1.505971,9.60E-10,-3.78E-12,0,0.00E+00
10900,185.283,536.961735,1.504835,9.34E-10,-3.54E-12,0,0.00E+00
10901,185.3,536.800126,1.5037,9.53E-10,-3.08E-12,0,0.00E+00
10902,185.317,536.636741,1.502565,9.72E-10,-2.71E-12,0,0.00E+00
10903,185.334,536.471564,1.50143,1.02E-09,-2.61E-12,0,0.00E+00
10904,185.351,536.304576,1.500294,9.91E-10,-1.64E-12,0,0.00E+00
10905,185.368,536.13576,1.499159,1.12E-09,-3.70E-13,0,0.00E+00
10906,185.385,535.965097,1.498024,1.32E-09,2.14E-13,0,0.00E+00
10907,185.402,535.79257,1.496889,1.33E-09,1.10E-12,0,0.00E+00
10908,185.419,535.61816,1.495754,1.46E-09,2.41E-12,0,0.00E+00
10909,185.436,535.441847,1.494619,1.63E-09,2.99E-12,0,0.00E+00
10910,185.453,535.263614,1.493483,1.64E-09,2.61E-12,0,0.00E+00
10911,185.47,535.08344,1.492348,1.54E-09,1.75E-12,0,0.00E+00
10912,185.487,534.901305,1.491213,1.40E-09,1.43E-12,0,0.00E+00
10913,185.504,534.717191,1.490078,1.37E-09,1.63E-12,0,0.00E+00
10914,185.521,534.531076,1.488943,1.37E-09,1.54E-12,0,0.00E+00
10915,185.538,534.34294,1.487808,1.34E-09,1.31E-12,0,0.00E+00
10916,185.555,534.152762,1.486673,1.29E-09,1.22E-12,0,0.00E+00
10917,185.572,533.960522,1.485537,1.25E-09,1.08E-12,0,0.00E+00
