B (T) - H (A/m),,,MATERIAL: 20PNF1500,,,,,,,,,
Pid = 1,,,,,,,,,,,,
Z = 0,,,,,,,,,,,,
X = 0,,,,,,,,,,,,
Y = 0,,,,,,,,,,,,
    ,t,Hx,Bx,Hy,By,Hz,Bz,,,,,
974,97.3,-36.888746,-0.607512,1.80E-09,-1.20E-11,0,3.332685e-315,,,,-36.888746,-0.607512
975,97.4,-34.775537,-0.59031,1.88E-09,-1.29E-11,0,3.332685e-315,,,,-34.775537,-0.59031
976,97.5,-32.746828,-0.573108,1.72E-09,-1.41E-11,0,3.332685e-315,,,,-32.746828,-0.573108
977,97.6,-30.798534,-0.555905,1.71E-09,-1.47E-11,0,3.332685e-315,,,,-30.798534,-0.555905
978,97.7,-28.926748,-0.538702,1.67E-09,-1.62E-11,0,3.332685e-315,,,,-28.926748,-0.538702
979,97.8,-27.127724,-0.521498,1.56E-09,-1.94E-11,0,3.332685e-315,,,,-27.127724,-0.521498
980,97.9,-25.397873,-0.504295,1.30E-09,-2.33E-11,0,3.332685e-315,,,,-25.397873,-0.504295
981,98,-21.440696,-0.487096,1.06E-09,-2.44E-11,0,3.332685e-315,,,,-21.440696,-0.487096
982,98.1,-17.355709,-0.468422,1.17E-09,-2.27E-11,0,3.332685e-315,,,,-17.355709,-0.468422
983,98.2,-12.7527,-0.446171,1.18E-09,-2.28E-11,0,3.332685e-315,,,,-12.7527,-0.446171
984,98.3,-8.411364,-0.423918,1.12E-09,-2.50E-11,0,3.332685e-315,,,,-8.411364,-0.423918
985,98.4,-4.306808,-0.401664,1.04E-09,-2.70E-11,0,3.332685e-315,,,,-4.306808,-0.401664
986,98.5,-0.458991,-0.379409,6.98E-10,-2.92E-11,0,3.332685e-315,,,,-0.458991,-0.379409
987,98.6,2.901245,-0.357151,7.50E-10,-2.73E-11,0,3.332685e-315,,,,2.901245,-0.357151
988,98.7,5.813438,-0.334891,7.51E-10,-2.63E-11,0,3.332685e-315,,,,5.813438,-0.334891
989,98.8,8.350954,-0.31263,6.28E-10,-2.54E-11,0,3.332685e-315,,,,8.350954,-0.31263
990,98.9,10.571058,-0.290366,5.08E-10,-2.63E-11,0,3.332685e-315,,,,10.571058,-0.290366
991,99,12.519599,-0.268101,5.82E-10,-2.36E-11,0,3.332685e-315,,,,12.519599,-0.268101
992,99.1,14.296395,-0.244971,5.78E-10,-2.20E-11,0,3.332685e-315,,,,14.296395,-0.244971
993,99.2,15.986585,-0.21975,3.49E-10,-2.57E-11,0,3.332685e-315,,,,15.986585,-0.21975
994,99.3,17.455762,-0.194529,1.40E-10,-2.90E-11,0,3.332685e-315,,,,17.455762,-0.194529
995,99.4,18.735899,-0.169306,-8.45E-11,-3.35E-11,0,3.332685e-315,,,,18.735899,-0.169306
996,99.5,19.854433,-0.144083,-2.17E-10,-3.69E-11,0,3.332685e-315,,,,19.854433,-0.144083
997,99.6,20.835263,-0.118859,-4.13E-10,-3.99E-11,0,3.332685e-315,,,,20.835263,-0.118859
998,99.7,21.699491,-9.36E-02,-4.30E-10,-4.14E-11,0,3.332685e-315,,,,21.699491,-9.36E-02
999,99.8,22.465991,-6.84E-02,-4.54E-10,-4.27E-11,0,3.332685e-315,,,,22.465991,-6.84E-02
1000,99.9,23.151846,-4.32E-02,-4.61E-10,-4.42E-11,0,3.332685e-315,,,,23.151846,-4.32E-02
1001,100,23.772696,-1.80E-02,-4.03E-10,-4.49E-11,0,3.332685e-315,,,,23.772696,-1.80E-02
1002,100.1,24.346264,7.42E-03,-3.90E-10,-4.53E-11,0,3.332685e-315,,,,24.346264,7.42E-03
1003,100.2,24.889878,3.32E-02,-3.34E-10,-4.53E-11,0,3.332685e-315,,,,24.889878,3.32E-02
1004,100.3,25.408616,5.89E-02,-2.66E-10,-4.51E-11,0,3.332685e-315,,,,25.408616,5.89E-02
1005,100.4,25.915391,8.46E-02,-1.55E-10,-4.47E-11,0,3.332685e-315,,,,25.915391,8.46E-02
1006,100.5,26.422623,0.11036,-1.04E-10,-4.39E-11,0,3.332685e-315,,,,26.422623,0.11036
1007,100.6,26.942368,0.136096,2.52E-12,-4.28E-11,0,3.332685e-315,,,,26.942368,0.136096
1008,100.7,27.486428,0.161831,6.42E-11,-4.64E-11,0,3.332685e-315,,,,27.486428,0.161831
1009,100.8,28.066456,0.187567,-7.09E-11,-4.58E-11,0,3.332685e-315,,,,28.066456,0.187567
1010,100.9,28.69405,0.213302,2.41E-10,-3.90E-11,0,3.332685e-315,,,,28.69405,0.213302
1011,101,29.380842,0.239037,5.67E-10,-3.81E-11,0,3.332685e-315,,,,29.380842,0.239037
1012,101.1,30.120156,0.264176,6.19E-10,-3.68E-11,0,3.332685e-315,,,,30.120156,0.264176
1013,101.2,30.889158,0.287876,6.04E-10,-3.45E-11,0,3.332685e-315,,,,30.889158,0.287876
1014,101.3,31.737777,0.311575,8.20E-10,-3.26E-11,0,3.332685e-315,,,,31.737777,0.311575
1015,101.4,32.675814,0.335274,6.81E-10,-2.79E-11,0,3.332685e-315,,,,32.675814,0.335274
1016,101.5,33.713392,0.358973,7.84E-10,-2.95E-11,0,3.332685e-315,,,,33.713392,0.358973
1017,101.6,34.861012,0.382671,7.51E-10,-2.95E-11,0,3.332685e-315,,,,34.861012,0.382671
1018,101.7,36.129617,0.406368,6.78E-10,-3.01E-11,0,3.332685e-315,,,,36.129617,0.406368
1019,101.8,37.530663,0.430065,7.16E-10,-2.67E-11,0,3.332685e-315,,,,37.530663,0.430065
1020,101.9,39.07619,0.453761,7.46E-10,-2.90E-11,0,3.332685e-315,,,,39.07619,0.453761
1021,102,40.778905,0.477456,3.66E-10,-3.36E-11,0,3.332685e-315,,,,40.778905,0.477456
1022,102.1,42.5452,0.499854,1.48E-10,-3.58E-11,0,3.332685e-315,,,,42.5452,0.499854
1023,102.2,44.195861,0.519122,2.87E-10,-2.37E-11,0,3.332685e-315,,,,44.195861,0.519122
1024,102.3,45.976423,0.53839,1.04E-09,-2.14E-11,0,3.332685e-315,,,,45.976423,0.53839
1025,102.4,47.895481,0.557656,9.42E-10,-2.42E-11,0,3.332685e-315,,,,47.895481,0.557656
1026,102.5,48.733323,0.57692,3.20E-10,-2.51E-11,0,3.332685e-315,,,,48.733323,0.57692
1027,102.6,49.662826,0.596191,4.34E-10,-2.12E-11,0,3.332685e-315,,,,49.662826,0.596191
1028,102.7,50.691115,0.615462,6.07E-10,-2.37E-11,0,3.332685e-315,,,,50.691115,0.615462
1029,102.8,51.825475,0.634733,1.16E-10,-2.65E-11,0,3.332685e-315,,,,51.825475,0.634733
1030,102.9,53.073866,0.654002,-2.25E-11,-2.68E-11,0,3.332685e-315,,,,53.073866,0.654002
1031,103,54.444996,0.673271,-1.13E-10,-2.61E-11,0,3.332685e-315,,,,54.444996,0.673271
1032,103.1,55.948427,0.690661,-1.56E-10,-2.51E-11,0,3.332685e-315,,,,55.948427,0.690661
1033,103.2,57.03007,0.703504,-1.55E-10,-2.56E-11,0,3.332685e-315,,,,57.03007,0.703504
1034,103.3,58.178031,0.716348,-3.25E-10,-2.36E-11,0,3.332685e-315,,,,58.178031,0.716348
1035,103.4,59.396446,0.729191,-1.11E-10,-2.06E-11,0,3.332685e-315,,,,59.396446,0.729191
1036,103.5,60.689183,0.742033,3.51E-11,-1.99E-11,0,3.332685e-315,,,,60.689183,0.742033
1037,103.6,62.060394,0.754875,-8.47E-11,-1.93E-11,0,3.332685e-315,,,,62.060394,0.754875
1038,103.7,63.514534,0.767717,-3.47E-11,-1.69E-11,0,3.332685e-315,,,,63.514534,0.767717
1039,103.8,65.056393,0.780558,1.32E-10,-1.48E-11,0,3.332685e-315,,,,65.056393,0.780558
1040,103.9,66.691128,0.793399,2.00E-10,-1.33E-11,0,3.332685e-315,,,,66.691128,0.793399
1041,104,68.4243,0.806239,2.51E-10,-1.26E-11,0,3.332685e-315,,,,68.4243,0.806239
1042,104.1,70.261913,0.816792,1.99E-10,-1.15E-11,0,3.332685e-315,,,,70.261913,0.816792
1043,104.2,71.012192,0.821811,3.00E-10,-9.76E-12,0,3.332685e-315,,,,71.012192,0.821811
1044,104.3,71.777789,0.826829,4.41E-10,-8.03E-12,0,3.332685e-315,,,,71.777789,0.826829
1045,104.4,72.561172,0.831848,5.62E-10,-6.61E-12,0,3.332685e-315,,,,72.561172,0.831848
1046,104.5,73.362773,0.836866,6.64E-10,-6.23E-12,0,3.332685e-315,,,,73.362773,0.836866
1047,104.6,74.183042,0.841884,6.15E-10,-6.65E-12,0,3.332685e-315,,,,74.183042,0.841884
1048,104.7,75.022443,0.846902,5.38E-10,-6.97E-12,0,3.332685e-315,,,,75.022443,0.846902
1049,104.8,75.881459,0.85192,5.01E-10,-8.26E-12,0,3.332685e-315,,,,75.881459,0.85192
1050,104.9,76.760584,0.856938,2.85E-10,-9.34E-12,0,3.332685e-315,,,,76.760584,0.856938
1051,105,77.660333,0.861956,2.18E-10,-1.06E-11,0,3.332685e-315,,,,77.660333,0.861956
1052,105.1,78.581235,0.864498,1.59E-11,-1.10E-11,0,3.332685e-315,,,,78.581235,0.864498
1053,105.2,77.780305,0.861048,5.98E-11,-1.08E-11,0,3.332685e-315,,,,77.780305,0.861048
1054,105.3,76.981748,0.857598,6.44E-11,-1.02E-11,0,3.332685e-315,,,,76.981748,0.857598
1055,105.4,76.190412,0.854149,1.73E-10,-1.02E-11,0,3.332685e-315,,,,76.190412,0.854149
1056,105.5,75.406204,0.850699,1.09E-10,-8.94E-12,0,3.332685e-315,,,,75.406204,0.850699
1057,105.6,74.62905,0.847249,3.65E-10,-8.10E-12,0,3.332685e-315,,,,74.62905,0.847249
1058,105.7,73.858877,0.843799,3.28E-10,-8.29E-12,0,3.332685e-315,,,,73.858877,0.843799
1059,105.8,73.095615,0.840349,3.29E-10,-1.06E-11,0,3.332685e-315,,,,73.095615,0.840349
1060,105.9,72.339192,0.836899,-3.62E-11,-1.23E-11,0,3.332685e-315,,,,72.339192,0.836899
1061,106,71.589539,0.833449,-4.80E-11,-1.27E-11,0,3.332685e-315,,,,71.589539,0.833449
1062,106.1,70.846586,0.827576,-1.01E-10,-1.09E-11,0,3.332685e-315,,,,70.846586,0.827576
1063,106.2,68.372886,0.815839,2.30E-10,-1.10E-11,0,3.332685e-315,,,,68.372886,0.815839
1064,106.3,65.968755,0.804101,1.67E-11,-1.26E-11,0,3.332685e-315,,,,65.968755,0.804101
1065,106.4,63.636264,0.792364,-5.64E-11,-1.28E-11,0,3.332685e-315,,,,63.636264,0.792364
1066,106.5,61.372975,0.780626,-1.25E-11,-1.23E-11,0,3.332685e-315,,,,61.372975,0.780626
1067,106.6,59.176558,0.768887,6.90E-11,-1.09E-11,0,3.332685e-315,,,,59.176558,0.768887
1068,106.7,57.044768,0.757149,2.35E-10,-1.00E-11,0,3.332685e-315,,,,57.044768,0.757149
1069,106.8,54.975446,0.74541,2.71E-10,-7.92E-12,0,3.332685e-315,,,,54.975446,0.74541
1070,106.9,52.966509,0.73367,5.59E-10,-7.98E-12,0,3.332685e-315,,,,52.966509,0.73367
1071,107,51.015951,0.721931,3.62E-10,-8.24E-12,0,3.332685e-315,,,,51.015951,0.721931
1072,107.1,49.121837,0.708061,4.78E-10,-8.88E-12,0,3.332685e-315,,,,49.121837,0.708061
1073,107.2,46.170155,0.689038,3.25E-10,-9.83E-12,0,3.332685e-315,,,,46.170155,0.689038
1074,107.3,43.351981,0.670015,3.28E-10,-1.23E-11,0,3.332685e-315,,,,43.351981,0.670015
1075,107.4,40.662359,0.650992,3.56E-11,-1.32E-11,0,3.332685e-315,,,,40.662359,0.650992
1076,107.5,38.094495,0.631968,1.53E-10,-1.51E-11,0,3.332685e-315,,,,38.094495,0.631968
1077,107.6,35.641957,0.612943,-1.31E-10,-1.83E-11,0,3.332685e-315,,,,35.641957,0.612943
1078,107.7,33.298641,0.593918,-2.85E-10,-2.01E-11,0,3.332685e-315,,,,33.298641,0.593918
1079,107.8,31.058746,0.574892,-3.49E-10,-2.27E-11,0,3.332685e-315,,,,31.058746,0.574892
1080,107.9,27.447977,0.555866,-3.12E-10,-2.19E-11,0,3.332685e-315,,,,27.447977,0.555866
1081,108,22.621835,0.536853,-5.51E-10,-2.56E-11,0,3.332685e-315,,,,22.621835,0.536853
1082,108.1,17.682547,0.51622,-7.79E-10,-2.71E-11,0,3.332685e-315,,,,17.682547,0.51622
1083,108.2,12.175054,0.491674,-5.10E-10,-2.20E-11,0,3.332685e-315,,,,12.175054,0.491674
1084,108.3,7.028612,0.467126,-4.33E-10,-2.21E-11,0,3.332685e-315,,,,7.028612,0.467126
1085,108.4,2.291676,0.442577,-3.77E-10,-2.19E-11,0,3.332685e-315,,,,2.291676,0.442577
1086,108.5,-1.762214,0.418024,-2.73E-10,-2.15E-11,0,3.332685e-315,,,,-1.762214,0.418024
1087,108.6,-5.228938,0.393468,-7.05E-11,-1.78E-11,0,3.332685e-315,,,,-5.228938,0.393468
1088,108.7,-8.212341,0.368909,-7.41E-11,-2.19E-11,0,3.332685e-315,,,,-8.212341,0.368909
1089,108.8,-10.791301,0.344349,-3.99E-10,-2.58E-11,0,3.332685e-315,,,,-10.791301,0.344349
1090,108.9,-13.027609,0.319787,-6.11E-10,-3.00E-11,0,3.332685e-315,,,,-13.027609,0.319787
1091,109,-14.970916,0.295223,-3.66E-10,-2.75E-11,0,3.332685e-315,,,,-14.970916,0.295223
1092,109.1,-16.722033,0.26972,-2.26E-10,-2.78E-11,0,3.332685e-315,,,,-16.722033,0.26972
1093,109.2,-18.363875,0.241951,-1.80E-10,-2.37E-11,0,3.332685e-315,,,,-18.363875,0.241951
1094,109.3,-19.769696,0.214181,-2.36E-10,-2.61E-11,0,3.332685e-315,,,,-19.769696,0.214181
1095,109.4,-20.974557,0.18641,-3.03E-10,-2.72E-11,0,3.332685e-315,,,,-20.974557,0.18641
1096,109.5,-22.008723,0.158638,-2.69E-10,-2.83E-11,0,3.332685e-315,,,,-22.008723,0.158638
1097,109.6,-22.898727,0.130865,-3.10E-10,-2.56E-11,0,3.332685e-315,,,,-22.898727,0.130865
1098,109.7,-23.668163,0.103092,-5.33E-11,-2.49E-11,0,3.332685e-315,,,,-23.668163,0.103092
1099,109.8,-24.338287,7.53E-02,-1.84E-10,-2.54E-11,0,3.332685e-315,,,,-24.338287,7.53E-02
1100,109.9,-24.928497,4.75E-02,-2.05E-11,-2.68E-11,0,3.332685e-315,,,,-24.928497,4.75E-02
1101,110,-25.456701,1.98E-02,-9.00E-11,-2.75E-11,0,3.332685e-315,,,,-25.456701,1.98E-02
1102,110.1,-25.942126,-8.15E-03,-6.22E-11,-2.76E-11,0,3.332685e-315,,,,-25.942126,-8.15E-03
1103,110.2,-26.403581,-3.64E-02,-3.99E-11,-2.71E-11,0,3.332685e-315,,,,-26.403581,-3.64E-02
1104,110.3,-26.850437,-6.47E-02,-1.00E-11,-2.83E-11,0,3.332685e-315,,,,-26.850437,-6.47E-02
1105,110.4,-27.298013,-9.30E-02,-1.21E-11,-2.69E-11,0,3.332685e-315,,,,-27.298013,-9.30E-02
1106,110.5,-27.761209,-0.121293,6.09E-11,-2.44E-11,0,3.332685e-315,,,,-27.761209,-0.121293
1107,110.6,-28.254665,-0.149577,-3.85E-11,-2.77E-11,0,3.332685e-315,,,,-28.254665,-0.149577
1108,110.7,-28.792894,-0.177861,-1.95E-10,-2.94E-11,0,3.332685e-315,,,,-28.792894,-0.177861
1109,110.8,-29.390411,-0.206145,-2.03E-10,-2.00E-11,0,3.332685e-315,,,,-29.390411,-0.206145
1110,110.9,-30.061854,-0.234429,1.51E-10,-1.93E-11,0,3.332685e-315,,,,-30.061854,-0.234429
1111,111,-30.822103,-0.262712,3.39E-11,-2.15E-11,0,3.332685e-315,,,,-30.822103,-0.262712
1112,111.1,-31.664647,-0.290325,-3.80E-10,-2.60E-11,0,3.332685e-315,,,,-31.664647,-0.290325
1113,111.2,-32.561659,-0.316323,-3.35E-10,-2.28E-11,0,3.332685e-315,,,,-32.561659,-0.316323
1114,111.3,-33.572201,-0.342321,-3.26E-10,-2.28E-11,0,3.332685e-315,,,,-33.572201,-0.342321
1115,111.4,-34.709437,-0.368318,-1.75E-10,-2.30E-11,0,3.332685e-315,,,,-34.709437,-0.368318
1116,111.5,-35.987144,-0.394314,-5.28E-10,-2.93E-11,0,3.332685e-315,,,,-35.987144,-0.394314
1117,111.6,-37.419807,-0.42031,-4.31E-10,-2.88E-11,0,3.332685e-315,,,,-37.419807,-0.42031
1118,111.7,-39.022731,-0.446304,-1.53E-10,-2.58E-11,0,3.332685e-315,,,,-39.022731,-0.446304
1119,111.8,-40.812159,-0.472298,-2.90E-10,-2.93E-11,0,3.332685e-315,,,,-40.812159,-0.472298
1120,111.9,-42.805403,-0.498291,-3.88E-10,-3.01E-11,0,3.332685e-315,,,,-42.805403,-0.498291
1121,112,-45.021001,-0.524282,-1.95E-10,-2.85E-11,0,3.332685e-315,,,,-45.021001,-0.524282
1122,112.1,-47.336584,-0.548837,5.51E-10,-1.86E-11,0,3.332685e-315,,,,-47.336584,-0.548837
1123,112.2,-49.511747,-0.569927,1.06E-09,-1.56E-11,0,3.332685e-315,,,,-49.511747,-0.569927
1124,112.3,-51.872063,-0.591016,1.01E-09,-1.49E-11,0,3.332685e-315,,,,-51.872063,-0.591016
1125,112.4,-54.430687,-0.612104,1.22E-09,-1.06E-11,0,3.332685e-315,,,,-54.430687,-0.612104
1126,112.5,-55.552249,-0.633189,1.80E-09,-6.35E-12,0,3.332685e-315,,,,-55.552249,-0.633189
1127,112.6,-56.808049,-0.654283,1.74E-09,-5.33E-12,0,3.332685e-315,,,,-56.808049,-0.654283
1128,112.7,-58.209857,-0.675376,1.74E-09,-7.19E-12,0,3.332685e-315,,,,-58.209857,-0.675376
1129,112.8,-59.770077,-0.696468,1.37E-09,-9.04E-12,0,3.332685e-315,,,,-59.770077,-0.696468
1130,112.9,-61.502499,-0.71756,1.18E-09,-7.09E-12,0,3.332685e-315,,,,-61.502499,-0.71756
1131,113,-63.422508,-0.73865,1.35E-09,-4.30E-12,0,3.332685e-315,,,,-63.422508,-0.73865
1132,113.1,-65.547319,-0.757671,1.41E-09,-2.84E-12,0,3.332685e-315,,,,-65.547319,-0.757671
1133,113.2,-67.083412,-0.771683,1.44E-09,-1.96E-12,0,3.332685e-315,,,,-67.083412,-0.771683
1134,113.3,-68.723764,-0.785695,1.45E-09,-1.13E-12,0,3.332685e-315,,,,-68.723764,-0.785695
1135,113.4,-70.476139,-0.799707,1.45E-09,-2.70E-12,0,3.332685e-315,,,,-70.476139,-0.799707
1136,113.5,-72.347925,-0.813718,1.14E-09,-2.23E-12,0,3.332685e-315,,,,-72.347925,-0.813718
1137,113.6,-74.347167,-0.827728,1.30E-09,-2.91E-12,0,3.332685e-315,,,,-74.347167,-0.827728
1138,113.7,-76.482641,-0.841737,1.01E-09,-3.95E-12,0,3.332685e-315,,,,-76.482641,-0.841737
1139,113.8,-78.763939,-0.855746,9.42E-10,-4.87E-12,0,3.332685e-315,,,,-78.763939,-0.855746
1140,113.9,-81.20156,-0.869754,7.34E-10,-5.31E-12,0,3.332685e-315,,,,-81.20156,-0.869754
1141,114,-83.807024,-0.883761,6.89E-10,-4.91E-12,0,3.332685e-315,,,,-83.807024,-0.883761
1142,114.1,-86.59299,-0.895258,6.74E-10,-3.10E-12,0,3.332685e-315,,,,-86.59299,-0.895258
1143,114.2,-87.727332,-0.900678,9.11E-10,-3.33E-12,0,3.332685e-315,,,,-87.727332,-0.900678
1144,114.3,-88.887314,-0.906098,6.78E-10,-3.00E-12,0,3.332685e-315,,,,-88.887314,-0.906098
1145,114.4,-90.078198,-0.911518,8.46E-10,-3.16E-12,0,3.332685e-315,,,,-90.078198,-0.911518
1146,114.5,-91.300903,-0.916938,6.66E-10,-2.86E-12,0,3.332685e-315,,,,-91.300903,-0.916938
1147,114.6,-92.556399,-0.922357,7.97E-10,-1.50E-12,0,3.332685e-315,,,,-92.556399,-0.922357
1148,114.7,-93.845696,-0.927777,9.06E-10,-2.21E-12,0,3.332685e-315,,,,-93.845696,-0.927777
1149,114.8,-95.169844,-0.933196,6.70E-10,-3.04E-12,0,3.332685e-315,,,,-95.169844,-0.933196
1150,114.9,-96.529937,-0.938615,6.37E-10,-3.56E-12,0,3.332685e-315,,,,-96.529937,-0.938615
1151,115,-97.927111,-0.944034,5.21E-10,-3.63E-12,0,3.332685e-315,,,,-97.927111,-0.944034
1152,115.1,-99.362552,-0.946743,5.44E-10,-3.35E-12,0,3.332685e-315,,,,-99.362552,-0.946743
1153,115.2,-98.254012,-0.942891,5.58E-10,-4.10E-12,0,3.332685e-315,,,,-98.254012,-0.942891
1154,115.3,-97.148121,-0.939039,4.10E-10,-4.33E-12,0,3.332685e-315,,,,-97.148121,-0.939039
1155,115.4,-96.053772,-0.935188,4.75E-10,-3.06E-12,0,3.332685e-315,,,,-96.053772,-0.935188
1156,115.5,-94.970784,-0.931336,6.67E-10,-2.48E-12,0,3.332685e-315,,,,-94.970784,-0.931336
1157,115.6,-93.899019,-0.927484,6.38E-10,-3.02E-12,0,3.332685e-315,,,,-93.899019,-0.927484
1158,115.7,-92.838344,-0.923632,5.62E-10,-1.40E-12,0,3.332685e-315,,,,-92.838344,-0.923632
1159,115.8,-91.788626,-0.919779,9.09E-10,-1.84E-12,0,3.332685e-315,,,,-91.788626,-0.919779
1160,115.9,-90.749734,-0.915927,5.85E-10,-2.21E-12,0,3.332685e-315,,,,-90.749734,-0.915927
1161,116,-89.72154,-0.912075,7.48E-10,-1.26E-12,0,3.332685e-315,,,,-89.72154,-0.912075
1162,116.1,-88.703917,-0.905577,8.03E-10,4.42E-13,0,3.332685e-315,,,,-88.703917,-0.905577
1163,116.2,-85.378009,-0.892673,1.06E-09,1.61E-12,0,3.332685e-315,,,,-85.378009,-0.892673
1164,116.3,-82.157257,-0.879768,1.07E-09,1.60E-12,0,3.332685e-315,,,,-82.157257,-0.879768
1165,116.4,-79.044842,-0.866862,1.05E-09,1.36E-12,0,3.332685e-315,,,,-79.044842,-0.866862
1166,116.5,-76.036575,-0.853957,1.01E-09,1.84E-12,0,3.332685e-315,,,,-76.036575,-0.853957
1167,116.6,-73.128484,-0.84105,1.10E-09,8.30E-13,0,3.332685e-315,,,,-73.128484,-0.84105
1168,116.7,-70.316771,-0.828144,8.65E-10,9.35E-13,0,3.332685e-315,,,,-70.316771,-0.828144
1169,116.8,-67.597808,-0.815236,1.04E-09,2.23E-12,0,3.332685e-315,,,,-67.597808,-0.815236
1170,116.9,-64.968117,-0.802329,1.11E-09,1.76E-12,0,3.332685e-315,,,,-64.968117,-0.802329
1171,117,-62.424373,-0.789421,9.77E-10,3.26E-14,0,3.332685e-315,,,,-62.424373,-0.789421
1172,117.1,-59.963388,-0.774192,8.00E-10,-5.85E-13,0,3.332685e-315,,,,-59.963388,-0.774192
1173,117.2,-56.160226,-0.753349,8.24E-10,2.20E-12,0,3.332685e-315,,,,-56.160226,-0.753349
1174,117.3,-52.549354,-0.732506,1.20E-09,1.51E-12,0,3.332685e-315,,,,-52.549354,-0.732506
1175,117.4,-49.122723,-0.711661,8.26E-10,1.22E-12,0,3.332685e-315,,,,-49.122723,-0.711661
1176,117.5,-45.869626,-0.690816,1.03E-09,-1.08E-13,0,3.332685e-315,,,,-45.869626,-0.690816
1177,117.6,-42.78002,-0.66997,7.02E-10,-1.18E-12,0,3.332685e-315,,,,-42.78002,-0.66997
1178,117.7,-39.844464,-0.649123,7.87E-10,-4.13E-12,0,3.332685e-315,,,,-39.844464,-0.649123
1179,117.8,-37.054065,-0.628275,3.54E-10,-4.72E-12,0,3.332685e-315,,,,-37.054065,-0.628275
1180,117.9,-32.588245,-0.607427,5.75E-10,-3.63E-12,0,3.332685e-315,,,,-32.588245,-0.607427
1181,118,-26.667761,-0.586596,4.86E-10,-4.56E-12,0,3.332685e-315,,,,-26.667761,-0.586596
1182,118.1,-20.665863,-0.564004,5.16E-10,-1.11E-12,0,3.332685e-315,,,,-20.665863,-0.564004
1183,118.2,-14.046491,-0.537165,1.37E-10,-5.35E-12,0,3.332685e-315,,,,-14.046491,-0.537165
1184,118.3,-7.923688,-0.510324,-9.96E-11,-6.61E-12,0,3.332685e-315,,,,-7.923688,-0.510324
1185,118.4,-2.567147,-0.483478,3.91E-10,-3.44E-13,0,3.332685e-315,,,,-2.567147,-0.483478
1186,118.5,1.928796,-0.456628,2.13E-10,-2.56E-12,0,3.332685e-315,,,,1.928796,-0.456628
1187,118.6,5.738438,-0.429775,2.64E-10,-1.63E-12,0,3.332685e-315,,,,5.738438,-0.429775
1188,118.7,8.987295,-0.402919,1.52E-10,-4.08E-12,0,3.332685e-315,,,,8.987295,-0.402919
1189,118.8,11.769652,-0.376061,2.42E-11,-6.81E-12,0,3.332685e-315,,,,11.769652,-0.376061
1190,118.9,14.158748,-0.3492,1.73E-10,-2.12E-12,0,3.332685e-315,,,,14.158748,-0.3492
1191,119,16.21307,-0.322338,4.18E-10,-6.96E-13,0,3.332685e-315,,,,16.21307,-0.322338
1192,119.1,18.041871,-0.294464,9.27E-11,-4.16E-12,0,3.332685e-315,,,,18.041871,-0.294464
1193,119.2,19.731741,-0.264147,4.04E-11,-8.77E-12,0,3.332685e-315,,,,19.731741,-0.264147
1194,119.3,21.156439,-0.233829,-3.48E-10,-1.12E-11,0,3.332685e-315,,,,21.156439,-0.233829
1195,119.4,22.356625,-0.203509,-2.26E-10,-1.04E-11,0,3.332685e-315,,,,22.356625,-0.203509
1196,119.5,23.367413,-0.173189,-3.68E-10,-1.45E-11,0,3.332685e-315,,,,23.367413,-0.173189
1197,119.6,24.219624,-0.142867,-5.48E-10,-2.06E-11,0,3.332685e-315,,,,24.219624,-0.142867
1198,119.7,24.940725,-0.112545,-9.63E-10,-2.62E-11,0,3.332685e-315,,,,24.940725,-0.112545
1199,119.8,25.555544,-8.22E-02,-1.05E-09,-2.73E-11,0,3.332685e-315,,,,25.555544,-8.22E-02
1200,119.9,26.086825,-5.19E-02,-9.51E-10,-2.66E-11,0,3.332685e-315,,,,26.086825,-5.19E-02
1201,120,26.55567,-2.16E-02,-7.64E-10,-2.63E-11,0,3.332685e-315,,,,26.55567,-2.16E-02
1202,120.1,26.983922,8.90E-03,-6.78E-10,-2.63E-11,0,3.332685e-315,,,,26.983922,8.90E-03
1203,120.2,27.392961,3.97E-02,-5.18E-10,-2.46E-11,0,3.332685e-315,,,,27.392961,3.97E-02
1204,120.3,27.796524,7.06E-02,-2.60E-10,-2.27E-11,0,3.332685e-315,,,,27.796524,7.06E-02
1205,120.4,28.213082,0.101395,-1.17E-10,-1.98E-11,0,3.332685e-315,,,,28.213082,0.101395
1206,120.5,28.660769,0.132228,2.22E-10,-1.43E-11,0,3.332685e-315,,,,28.660769,0.132228
1207,120.6,29.157567,0.163061,4.22E-10,-5.47E-12,0,3.332685e-315,,,,29.157567,0.163061
1208,120.7,29.721487,0.193893,7.17E-10,-2.44E-12,0,3.332685e-315,,,,29.721487,0.193893
1209,120.8,30.370735,0.224725,7.85E-10,5.80E-13,0,3.332685e-315,,,,30.370735,0.224725
1210,120.9,31.12388,0.255557,9.61E-10,-8.03E-14,0,3.332685e-315,,,,31.12388,0.255557
1211,121,32.000018,0.286387,9.24E-10,8.17E-12,0,3.332685e-315,,,,32.000018,0.286387
1212,121.1,32.992604,0.316476,9.83E-10,4.39E-12,0,3.332685e-315,,,,32.992604,0.316476
1213,121.2,34.06735,0.344772,6.71E-10,6.09E-13,0,3.332685e-315,,,,34.06735,0.344772
1214,121.3,35.296128,0.373067,6.08E-10,4.27E-12,0,3.332685e-315,,,,35.296128,0.373067
