B (T) - H (A/m),,,MATERIAL: M27: USS Motor -- 26 Gage,,,,,,,,,,
Pid = 1,,,,,,,,,,,,,
Z = 0,,,,,,,,,,,,,
X = 0,,,,,,,,,,,,,
Y = 0,,,,,,,,,,,,,
    ,t,Hx,Bx,Hy,By,Hz,Bz,,,,,,
233,23.2,41.337444,0.157736,-6.93E-10,-3.75E-12,0,3.173707e-315,,,,,41.337444,0.157736
234,23.3,41.557891,0.161214,-6.69E-10,-3.71E-12,0,3.173707e-315,,,,,41.557891,0.161214
235,23.4,41.77771,0.164691,-6.69E-10,-3.78E-12,0,3.173707e-315,,,,,41.77771,0.164691
236,23.5,41.996929,0.168168,-6.84E-10,-4.05E-12,0,3.173707e-315,,,,,41.996929,0.168168
237,23.6,42.215579,0.171646,-7.29E-10,-4.26E-12,0,3.173707e-315,,,,,42.215579,0.171646
238,23.7,42.433691,0.175123,-7.28E-10,-4.23E-12,0,3.173707e-315,,,,,42.433691,0.175123
239,23.8,42.651293,0.1786,-7.16E-10,-3.94E-12,0,3.173707e-315,,,,,42.651293,0.1786
240,23.9,42.868417,0.182078,-6.43E-10,-3.69E-12,0,3.173707e-315,,,,,42.868417,0.182078
241,24,43.08509,0.185555,-6.17E-10,-3.89E-12,0,3.173707e-315,,,,,43.08509,0.185555
242,24.1,43.301344,0.18854,-6.68E-10,-4.70E-12,0,3.173707e-315,,,,,43.301344,0.18854
243,24.2,43.412762,0.190333,-8.17E-10,-5.20E-12,0,3.173707e-315,,,,,43.412762,0.190333
244,24.3,43.524,0.192125,-8.49E-10,-5.12E-12,0,3.173707e-315,,,,,43.524,0.192125
245,24.4,43.635143,0.193918,-8.03E-10,-4.72E-12,0,3.173707e-315,,,,,43.635143,0.193918
246,24.5,43.746193,0.195711,-7.32E-10,-4.62E-12,0,3.173707e-315,,,,,43.746193,0.195711
247,24.6,43.857156,0.197504,-7.45E-10,-4.99E-12,0,3.173707e-315,,,,,43.857156,0.197504
248,24.7,43.968034,0.199297,-8.27E-10,-5.04E-12,0,3.173707e-315,,,,,43.968034,0.199297
249,24.8,44.078833,0.201089,-7.96E-10,-4.95E-12,0,3.173707e-315,,,,,44.078833,0.201089
250,24.9,44.189555,0.202882,-7.98E-10,-4.99E-12,0,3.173707e-315,,,,,44.189555,0.202882
251,25,44.300204,0.204675,-8.10E-10,-5.46E-12,0,3.173707e-315,,,,,44.300204,0.204675
252,25.1,44.410786,0.205878,-9.04E-10,-5.68E-12,0,3.173707e-315,,,,,44.410786,0.205878
253,25.2,44.368785,0.205654,-9.05E-10,-5.66E-12,0,3.173707e-315,,,,,44.368785,0.205654
254,25.3,44.326445,0.205429,-8.98E-10,-5.71E-12,0,3.173707e-315,,,,,44.326445,0.205429
255,25.4,44.284117,0.205205,-9.17E-10,-5.64E-12,0,3.173707e-315,,,,,44.284117,0.205205
256,25.5,44.241799,0.20498,-8.82E-10,-5.63E-12,0,3.173707e-315,,,,,44.241799,0.20498
257,25.6,44.199493,0.204755,-9.05E-10,-5.72E-12,0,3.173707e-315,,,,,44.199493,0.204755
258,25.7,44.157197,0.204531,-9.16E-10,-5.85E-12,0,3.173707e-315,,,,,44.157197,0.204531
259,25.8,44.114912,0.204306,-9.45E-10,-5.72E-12,0,3.173707e-315,,,,,44.114912,0.204306
260,25.9,44.072637,0.204082,-8.87E-10,-5.73E-12,0,3.173707e-315,,,,,44.072637,0.204082
261,26,44.030374,0.203857,-9.29E-10,-5.78E-12,0,3.173707e-315,,,,,44.030374,0.203857
262,26.1,43.988121,0.203003,-9.15E-10,-5.72E-12,0,3.173707e-315,,,,,43.988121,0.203003
263,26.2,43.542562,0.200627,-9.06E-10,-5.66E-12,0,3.173707e-315,,,,,43.542562,0.200627
264,26.3,43.097271,0.198251,-8.95E-10,-5.74E-12,0,3.173707e-315,,,,,43.097271,0.198251
265,26.4,42.653157,0.195875,-9.23E-10,-5.42E-12,0,3.173707e-315,,,,,42.653157,0.195875
266,26.5,42.210202,0.193499,-8.08E-10,-5.01E-12,0,3.173707e-315,,,,,42.210202,0.193499
267,26.6,41.768391,0.191123,-7.68E-10,-4.79E-12,0,3.173707e-315,,,,,41.768391,0.191123
268,26.7,41.327709,0.188747,-7.31E-10,-4.58E-12,0,3.173707e-315,,,,,41.327709,0.188747
269,26.8,40.888142,0.186371,-6.94E-10,-4.29E-12,0,3.173707e-315,,,,,40.888142,0.186371
270,26.9,40.449676,0.183994,-6.34E-10,-4.23E-12,0,3.173707e-315,,,,,40.449676,0.183994
271,27,40.012295,0.181618,-6.56E-10,-4.25E-12,0,3.173707e-315,,,,,40.012295,0.181618
272,27.1,39.575985,0.178639,-6.46E-10,-4.41E-12,0,3.173707e-315,,,,,39.575985,0.178639
273,27.2,38.764891,0.174202,-7.00E-10,-4.46E-12,0,3.173707e-315,,,,,38.764891,0.174202
274,27.3,37.95655,0.169765,-6.74E-10,-4.19E-12,0,3.173707e-315,,,,,37.95655,0.169765
275,27.4,37.15171,0.165328,-6.10E-10,-3.93E-12,0,3.173707e-315,,,,,37.15171,0.165328
276,27.5,36.350275,0.16089,-5.80E-10,-3.87E-12,0,3.173707e-315,,,,,36.350275,0.16089
277,27.6,35.552153,0.156453,-5.81E-10,-3.72E-12,0,3.173707e-315,,,,,35.552153,0.156453
278,27.7,34.757253,0.152016,-5.37E-10,-3.79E-12,0,3.173707e-315,,,,,34.757253,0.152016
279,27.8,33.965486,0.147579,-5.87E-10,-3.93E-12,0,3.173707e-315,,,,,33.965486,0.147579
280,27.9,33.176761,0.143141,-5.89E-10,-3.77E-12,0,3.173707e-315,,,,,33.176761,0.143141
281,28,32.390988,0.138704,-5.39E-10,-4.22E-12,0,3.173707e-315,,,,,32.390988,0.138704
282,28.1,30.840083,0.133758,-7.00E-10,-4.59E-12,0,3.173707e-315,,,,,30.840083,0.133758
283,28.2,28.233208,0.127589,-7.06E-10,-4.66E-12,0,3.173707e-315,,,,,28.233208,0.127589
284,28.3,25.642842,0.12142,-6.76E-10,-4.59E-12,0,3.173707e-315,,,,,25.642842,0.12142
285,28.4,23.06789,0.115251,-7.20E-10,-4.79E-12,0,3.173707e-315,,,,,23.06789,0.115251
286,28.5,20.507274,0.109082,-6.70E-10,-4.64E-12,0,3.173707e-315,,,,,20.507274,0.109082
287,28.6,17.95993,0.102912,-6.85E-10,-4.77E-12,0,3.173707e-315,,,,,17.95993,0.102912
288,28.7,15.424808,9.67E-02,-6.93E-10,-4.68E-12,0,3.173707e-315,,,,,15.424808,9.67E-02
289,28.8,12.900868,9.06E-02,-6.34E-10,-4.58E-12,0,3.173707e-315,,,,,12.900868,9.06E-02
290,28.9,10.387083,8.44E-02,-6.29E-10,-4.49E-12,0,3.173707e-315,,,,,10.387083,8.44E-02
291,29,7.882434,7.82E-02,-6.07E-10,-4.33E-12,0,3.173707e-315,,,,,7.882434,7.82E-02
292,29.1,5.243241,7.17E-02,-6.07E-10,-4.40E-12,0,3.173707e-315,,,,,5.243241,7.17E-02
293,29.2,2.268548,6.43E-02,-6.37E-10,-4.52E-12,0,3.173707e-315,,,,,2.268548,6.43E-02
294,29.3,-0.69774,5.70E-02,-6.79E-10,-4.68E-12,0,3.173707e-315,,,,,-0.69774,5.70E-02
295,29.4,-3.593314,4.96E-02,-6.62E-10,-4.74E-12,0,3.173707e-315,,,,,-3.593314,4.96E-02
296,29.5,-6.305016,4.22E-02,-6.26E-10,-4.83E-12,0,3.173707e-315,,,,,-6.305016,4.22E-02
297,29.6,-8.851163,3.48E-02,-5.83E-10,-4.82E-12,0,3.173707e-315,,,,,-8.851163,3.48E-02
298,29.7,-11.250007,2.75E-02,-5.43E-10,-4.85E-12,0,3.173707e-315,,,,,-11.250007,2.75E-02
299,29.8,-13.516892,2.01E-02,-5.26E-10,-4.94E-12,0,3.173707e-315,,,,,-13.516892,2.01E-02
300,29.9,-15.664869,1.27E-02,-5.01E-10,-4.98E-12,0,3.173707e-315,,,,,-15.664869,1.27E-02
301,30,-17.705147,5.31E-03,-4.82E-10,-5.04E-12,0,3.173707e-315,,,,,-17.705147,5.31E-03
302,30.1,-19.685711,-2.21E-03,-4.59E-10,-5.07E-12,0,3.173707e-315,,,,,-19.685711,-2.21E-03
303,30.2,-21.661359,-1.01E-02,-4.36E-10,-5.09E-12,0,3.173707e-315,,,,,-21.661359,-1.01E-02
304,30.3,-23.543995,-1.80E-02,-4.10E-10,-5.12E-12,0,3.173707e-315,,,,,-23.543995,-1.80E-02
305,30.4,-25.341599,-2.59E-02,-3.96E-10,-5.13E-12,0,3.173707e-315,,,,,-25.341599,-2.59E-02
306,30.5,-27.061233,-3.38E-02,-3.81E-10,-5.22E-12,0,3.173707e-315,,,,,-27.061233,-3.38E-02
307,30.6,-28.709188,-4.17E-02,-3.75E-10,-5.41E-12,0,3.173707e-315,,,,,-28.709188,-4.17E-02
308,30.7,-30.291097,-4.96E-02,-4.01E-10,-5.56E-12,0,3.173707e-315,,,,,-30.291097,-4.96E-02
309,30.8,-31.812035,-5.75E-02,-4.03E-10,-5.79E-12,0,3.173707e-315,,,,,-31.812035,-5.75E-02
310,30.9,-33.276592,-6.53E-02,-3.93E-10,-6.07E-12,0,3.173707e-315,,,,,-33.276592,-6.53E-02
311,31,-34.68894,-7.32E-02,-4.62E-10,-6.24E-12,0,3.173707e-315,,,,,-34.68894,-7.32E-02
312,31.1,-36.038551,-8.10E-02,-3.90E-10,-6.11E-12,0,3.173707e-315,,,,,-36.038551,-8.10E-02
313,31.2,-37.310602,-8.87E-02,-3.42E-10,-6.33E-12,0,3.173707e-315,,,,,-37.310602,-8.87E-02
314,31.3,-38.543805,-9.63E-02,-4.02E-10,-6.63E-12,0,3.173707e-315,,,,,-38.543805,-9.63E-02
315,31.4,-39.740822,-0.103863,-4.02E-10,-6.64E-12,0,3.173707e-315,,,,,-39.740822,-0.103863
316,31.5,-40.904124,-0.111468,-3.07E-10,-6.73E-12,0,3.173707e-315,,,,,-40.904124,-0.111468
317,31.6,-42.036008,-0.119074,-3.11E-10,-6.89E-12,0,3.173707e-315,,,,,-42.036008,-0.119074
318,31.7,-43.138623,-0.12668,-3.39E-10,-6.60E-12,0,3.173707e-315,,,,,-43.138623,-0.12668
319,31.8,-44.213976,-0.134286,-2.46E-10,-6.40E-12,0,3.173707e-315,,,,,-44.213976,-0.134286
320,31.9,-45.263954,-0.141892,-2.53E-10,-5.80E-12,0,3.173707e-315,,,,,-45.263954,-0.141892
321,32,-46.29033,-0.149498,-1.29E-10,-5.54E-12,0,3.173707e-315,,,,,-46.29033,-0.149498
322,32.1,-47.252498,-0.156781,-2.11E-10,-5.97E-12,0,3.173707e-315,,,,,-47.252498,-0.156781
323,32.2,-48.095517,-0.163282,-1.59E-10,-6.34E-12,0,3.173707e-315,,,,,-48.095517,-0.163282
324,32.3,-48.924565,-0.169783,-2.08E-10,-6.68E-12,0,3.173707e-315,,,,,-48.924565,-0.169783
325,32.4,-49.740539,-0.176284,-2.41E-10,-7.06E-12,0,3.173707e-315,,,,,-49.740539,-0.176284
326,32.5,-50.544302,-0.182786,-2.97E-10,-7.44E-12,0,3.173707e-315,,,,,-50.544302,-0.182786
327,32.6,-51.336679,-0.189287,-3.96E-10,-7.72E-12,0,3.173707e-315,,,,,-51.336679,-0.189287
328,32.7,-51.661904,-0.195786,-4.33E-10,-8.25E-12,0,3.173707e-315,,,,,-51.661904,-0.195786
329,32.8,-51.986791,-0.20229,-5.33E-10,-8.35E-12,0,3.173707e-315,,,,,-51.986791,-0.20229
330,32.9,-52.311845,-0.208794,-4.94E-10,-8.35E-12,0,3.173707e-315,,,,,-52.311845,-0.208794
331,33,-52.637218,-0.215297,-5.10E-10,-8.09E-12,0,3.173707e-315,,,,,-52.637218,-0.215297
332,33.1,-52.963062,-0.221259,-4.31E-10,-8.14E-12,0,3.173707e-315,,,,,-52.963062,-0.221259
333,33.2,-53.196397,-0.225907,-4.73E-10,-8.43E-12,0,3.173707e-315,,,,,-53.196397,-0.225907
334,33.3,-53.43005,-0.230556,-4.97E-10,-8.70E-12,0,3.173707e-315,,,,,-53.43005,-0.230556
335,33.4,-53.664135,-0.235204,-5.42E-10,-8.47E-12,0,3.173707e-315,,,,,-53.664135,-0.235204
336,33.5,-53.898706,-0.239853,-4.51E-10,-8.32E-12,0,3.173707e-315,,,,,-53.898706,-0.239853
337,33.6,-54.133819,-0.244502,-4.71E-10,-8.14E-12,0,3.173707e-315,,,,,-54.133819,-0.244502
338,33.7,-54.36953,-0.24915,-4.14E-10,-7.66E-12,0,3.173707e-315,,,,,-54.36953,-0.24915
339,33.8,-54.605896,-0.253799,-3.29E-10,-7.64E-12,0,3.173707e-315,,,,,-54.605896,-0.253799
340,33.9,-54.842972,-0.258447,-3.54E-10,-8.56E-12,0,3.173707e-315,,,,,-54.842972,-0.258447
341,34,-55.080814,-0.263096,-5.51E-10,-9.39E-12,0,3.173707e-315,,,,,-55.080814,-0.263096
342,34.1,-55.319478,-0.267028,-5.82E-10,-1.02E-11,0,3.173707e-315,,,,,-55.319478,-0.267028
343,34.2,-55.432627,-0.269224,-7.18E-10,-1.11E-11,0,3.173707e-315,,,,,-55.432627,-0.269224
344,34.3,-55.545899,-0.271421,-8.42E-10,-1.17E-11,0,3.173707e-315,,,,,-55.545899,-0.271421
345,34.4,-55.659379,-0.273617,-9.26E-10,-1.28E-11,0,3.173707e-315,,,,,-55.659379,-0.273617
346,34.5,-55.773073,-0.275813,-1.11E-09,-1.23E-11,0,3.173707e-315,,,,,-55.773073,-0.275813
347,34.6,-55.886987,-0.27801,-9.05E-10,-1.19E-11,0,3.173707e-315,,,,,-55.886987,-0.27801
348,34.7,-56.001126,-0.280206,-9.01E-10,-1.19E-11,0,3.173707e-315,,,,,-56.001126,-0.280206
349,34.8,-56.115498,-0.282403,-8.64E-10,-1.15E-11,0,3.173707e-315,,,,,-56.115498,-0.282403
350,34.9,-56.230107,-0.284599,-7.96E-10,-1.16E-11,0,3.173707e-315,,,,,-56.230107,-0.284599
351,35,-56.34496,-0.286795,-8.32E-10,-1.16E-11,0,3.173707e-315,,,,,-56.34496,-0.286795
352,35.1,-56.460063,-0.288166,-8.12E-10,-1.14E-11,0,3.173707e-315,,,,,-56.460063,-0.288166
353,35.2,-56.329888,-0.287539,-7.67E-10,-1.11E-11,0,3.173707e-315,,,,,-56.329888,-0.287539
354,35.3,-56.199212,-0.286911,-7.25E-10,-1.08E-11,0,3.173707e-315,,,,,-56.199212,-0.286911
355,35.4,-56.068659,-0.286283,-6.42E-10,-1.02E-11,0,3.173707e-315,,,,,-56.068659,-0.286283
356,35.5,-55.938227,-0.285656,-5.31E-10,-1.03E-11,0,3.173707e-315,,,,,-55.938227,-0.285656
357,35.6,-55.807915,-0.285028,-6.38E-10,-1.05E-11,0,3.173707e-315,,,,,-55.807915,-0.285028
358,35.7,-55.677722,-0.2844,-6.31E-10,-1.07E-11,0,3.173707e-315,,,,,-55.677722,-0.2844
359,35.8,-55.54765,-0.283772,-6.73E-10,-1.09E-11,0,3.173707e-315,,,,,-55.54765,-0.283772
360,35.9,-55.417696,-0.283145,-7.03E-10,-1.07E-11,0,3.173707e-315,,,,,-55.417696,-0.283145
361,36,-55.287862,-0.282517,-6.22E-10,-1.06E-11,0,3.173707e-315,,,,,-55.287862,-0.282517
362,36.1,-55.158146,-0.281036,-6.45E-10,-1.07E-11,0,3.173707e-315,,,,,-55.158146,-0.281036
363,36.2,-54.429077,-0.27749,-6.76E-10,-1.06E-11,0,3.173707e-315,,,,,-54.429077,-0.27749
364,36.3,-53.70222,-0.273944,-6.21E-10,-1.06E-11,0,3.173707e-315,,,,,-53.70222,-0.273944
365,36.4,-52.979028,-0.270398,-6.45E-10,-9.88E-12,0,3.173707e-315,,,,,-52.979028,-0.270398
366,36.5,-52.259437,-0.266851,-4.06E-10,-9.79E-12,0,3.173707e-315,,,,,-52.259437,-0.266851
367,36.6,-51.543392,-0.263305,-5.44E-10,-1.00E-11,0,3.173707e-315,,,,,-51.543392,-0.263305
368,36.7,-50.830835,-0.259759,-5.09E-10,-9.94E-12,0,3.173707e-315,,,,,-50.830835,-0.259759
369,36.8,-50.121712,-0.256213,-5.09E-10,-9.25E-12,0,3.173707e-315,,,,,-50.121712,-0.256213
370,36.9,-49.415967,-0.252667,-2.97E-10,-8.67E-12,0,3.173707e-315,,,,,-49.415967,-0.252667
371,37,-48.713545,-0.249121,-2.68E-10,-9.41E-12,0,3.173707e-315,,,,,-48.713545,-0.249121
372,37.1,-48.014392,-0.244781,-5.08E-10,-9.53E-12,0,3.173707e-315,,,,,-48.014392,-0.244781
373,37.2,-46.789377,-0.238521,-3.72E-10,-9.63E-12,0,3.173707e-315,,,,,-46.789377,-0.238521
374,37.3,-45.572818,-0.232262,-4.91E-10,-9.78E-12,0,3.173707e-315,,,,,-45.572818,-0.232262
375,37.4,-44.365696,-0.226002,-4.44E-10,-9.77E-12,0,3.173707e-315,,,,,-44.365696,-0.226002
376,37.5,-43.167719,-0.219743,-4.67E-10,-9.63E-12,0,3.173707e-315,,,,,-43.167719,-0.219743
377,37.6,-41.978606,-0.213483,-4.05E-10,-9.80E-12,0,3.173707e-315,,,,,-41.978606,-0.213483
378,37.7,-40.798077,-0.207223,-4.93E-10,-9.91E-12,0,3.173707e-315,,,,,-40.798077,-0.207223
379,37.8,-39.625855,-0.200963,-4.56E-10,-9.67E-12,0,3.173707e-315,,,,,-39.625855,-0.200963
380,37.9,-38.461668,-0.194703,-4.06E-10,-9.41E-12,0,3.173707e-315,,,,,-38.461668,-0.194703
381,38,-37.305244,-0.188444,-3.60E-10,-9.32E-12,0,3.173707e-315,,,,,-37.305244,-0.188444
382,38.1,-35.062691,-0.181536,-3.73E-10,-9.38E-12,0,3.173707e-315,,,,,-35.062691,-0.181536
383,38.2,-31.362644,-0.173074,-2.53E-10,-8.49E-12,0,3.173707e-315,,,,,-31.362644,-0.173074
384,38.3,-27.703125,-0.164611,-1.85E-10,-8.49E-12,0,3.173707e-315,,,,,-27.703125,-0.164611
385,38.4,-24.081105,-0.156148,-3.09E-10,-9.11E-12,0,3.173707e-315,,,,,-24.081105,-0.156148
386,38.5,-20.493632,-0.147685,-3.33E-10,-9.13E-12,0,3.173707e-315,,,,,-20.493632,-0.147685
387,38.6,-16.937818,-0.139222,-2.94E-10,-9.34E-12,0,3.173707e-315,,,,,-16.937818,-0.139222
388,38.7,-13.410833,-0.130759,-4.13E-10,-9.72E-12,0,3.173707e-315,,,,,-13.410833,-0.130759
389,38.8,-9.909906,-0.122295,-4.69E-10,-1.01E-11,0,3.173707e-315,,,,,-9.909906,-0.122295
390,38.9,-6.43231,-0.113832,-5.32E-10,-1.03E-11,0,3.173707e-315,,,,,-6.43231,-0.113832
391,39,-2.975363,-0.105368,-5.37E-10,-1.04E-11,0,3.173707e-315,,,,,-2.975363,-0.105368
392,39.1,0.636259,-9.65E-02,-5.38E-10,-1.04E-11,0,3.173707e-315,,,,,0.636259,-9.65E-02
393,39.2,4.572362,-8.66E-02,-5.04E-10,-1.05E-11,0,3.173707e-315,,,,,4.572362,-8.66E-02
394,39.3,8.185795,-7.66E-02,-4.82E-10,-1.04E-11,0,3.173707e-315,,,,,8.185795,-7.66E-02
395,39.4,11.505906,-6.67E-02,-4.00E-10,-1.02E-11,0,3.173707e-315,,,,,11.505906,-6.67E-02
396,39.5,14.574149,-5.68E-02,-3.39E-10,-1.03E-11,0,3.173707e-315,,,,,14.574149,-5.68E-02
397,39.6,17.423637,-4.69E-02,-3.12E-10,-1.02E-11,0,3.173707e-315,,,,,17.423637,-4.69E-02
398,39.7,20.081332,-3.69E-02,-2.89E-10,-1.02E-11,0,3.173707e-315,,,,,20.081332,-3.69E-02
399,39.8,22.569546,-2.70E-02,-2.41E-10,-1.02E-11,0,3.173707e-315,,,,,22.569546,-2.70E-02
400,39.9,24.907004,-1.71E-02,-2.15E-10,-1.02E-11,0,3.173707e-315,,,,,24.907004,-1.71E-02
401,40,27.109608,-7.16E-03,-2.11E-10,-1.03E-11,0,3.173707e-315,,,,,27.109608,-7.16E-03
402,40.1,29.221392,2.91E-03,-1.99E-10,-1.03E-11,0,3.173707e-315,,,,,29.221392,2.91E-03
403,40.2,31.290174,1.34E-02,-1.88E-10,-1.04E-11,0,3.173707e-315,,,,,31.290174,1.34E-02
404,40.3,33.250217,2.38E-02,-1.76E-10,-1.05E-11,0,3.173707e-315,,,,,33.250217,2.38E-02
405,40.4,35.111995,3.42E-02,-1.88E-10,-1.07E-11,0,3.173707e-315,,,,,35.111995,3.42E-02
406,40.5,36.88475,4.47E-02,-2.06E-10,-1.09E-11,0,3.173707e-315,,,,,36.88475,4.47E-02
407,40.6,38.576697,5.51E-02,-1.96E-10,-1.09E-11,0,3.173707e-315,,,,,38.576697,5.51E-02
408,40.7,40.195184,6.55E-02,-1.59E-10,-1.08E-11,0,3.173707e-315,,,,,40.195184,6.55E-02
409,40.8,41.74682,7.60E-02,-1.44E-10,-1.08E-11,0,3.173707e-315,,,,,41.74682,7.60E-02
410,40.9,43.237589,8.64E-02,-1.48E-10,-1.10E-11,0,3.173707e-315,,,,,43.237589,8.64E-02
411,41,44.672931,9.69E-02,-1.44E-10,-1.08E-11,0,3.173707e-315,,,,,44.672931,9.69E-02
412,41.1,46.037305,0.107154,-1.04E-10,-1.08E-11,0,3.173707e-315,,,,,46.037305,0.107154
413,41.2,47.309034,0.117058,-5.34E-11,-1.08E-11,0,3.173707e-315,,,,,47.309034,0.117058
414,41.3,48.543027,0.126962,-1.99E-11,-1.08E-11,0,3.173707e-315,,,,,48.543027,0.126962
415,41.4,49.742633,0.136866,1.40E-11,-1.08E-11,0,3.173707e-315,,,,,49.742633,0.136866
416,41.5,50.91098,0.146771,-5.19E-11,-1.11E-11,0,3.173707e-315,,,,,50.91098,0.146771
417,41.6,52.050991,0.156675,-8.89E-11,-1.08E-11,0,3.173707e-315,,,,,52.050991,0.156675
418,41.7,53.165414,0.16658,2.15E-11,-1.04E-11,0,3.173707e-315,,,,,53.165414,0.16658
419,41.8,54.256838,0.176485,2.48E-11,-1.08E-11,0,3.173707e-315,,,,,54.256838,0.176485
420,41.9,55.327709,0.18639,3.13E-11,-1.07E-11,0,3.173707e-315,,,,,55.327709,0.18639
421,42,56.380347,0.196295,3.21E-11,-1.03E-11,0,3.173707e-315,,,,,56.380347,0.196295
422,42.1,57.368921,0.205737,1.95E-10,-1.01E-11,0,3.173707e-315,,,,,57.368921,0.205737
423,42.2,58.229867,0.214062,1.73E-10,-9.99E-12,0,3.173707e-315,,,,,58.229867,0.214062
424,42.3,59.082106,0.222388,2.56E-10,-9.79E-12,0,3.173707e-315,,,,,59.082106,0.222388
425,42.4,59.926797,0.230713,3.03E-10,-9.22E-12,0,3.173707e-315,,,,,59.926797,0.230713
426,42.5,60.765057,0.239039,5.09E-10,-8.93E-12,0,3.173707e-315,,,,,60.765057,0.239039
427,42.6,61.110845,0.247361,3.54E-10,-9.08E-12,0,3.173707e-315,,,,,61.110845,0.247361
428,42.7,61.459275,0.255689,3.99E-10,-9.16E-12,0,3.173707e-315,,,,,61.459275,0.255689
429,42.8,61.811133,0.264017,3.22E-10,-9.22E-12,0,3.173707e-315,,,,,61.811133,0.264017
430,42.9,62.166704,0.272345,3.25E-10,-9.32E-12,0,3.173707e-315,,,,,62.166704,0.272345
431,43,62.526276,0.280673,2.83E-10,-9.19E-12,0,3.173707e-315,,,,,62.526276,0.280673
432,43.1,62.890142,0.288268,2.91E-10,-8.89E-12,0,3.173707e-315,,,,,62.890142,0.288268
433,43.2,63.147196,0.294088,3.38E-10,-9.39E-12,0,3.173707e-315,,,,,63.147196,0.294088
434,43.3,63.406531,0.299907,1.99E-10,-8.80E-12,0,3.173707e-315,,,,,63.406531,0.299907
435,43.4,63.66831,0.305727,3.92E-10,-6.81E-12,0,3.173707e-315,,,,,63.66831,0.305727
436,43.5,63.932635,0.311547,7.08E-10,-6.70E-12,0,3.173707e-315,,,,,63.932635,0.311547
437,43.6,64.199608,0.317367,5.86E-10,-6.72E-12,0,3.173707e-315,,,,,64.199608,0.317367
438,43.7,64.469336,0.323186,6.33E-10,-6.02E-12,0,3.173707e-315,,,,,64.469336,0.323186
439,43.8,64.741922,0.329006,7.31E-10,-4.96E-12,0,3.173707e-315,,,,,64.741922,0.329006
440,43.9,65.017473,0.334826,8.99E-10,-4.04E-12,0,3.173707e-315,,,,,65.017473,0.334826
441,44,65.296095,0.340646,9.51E-10,-3.03E-12,0,3.173707e-315,,,,,65.296095,0.340646
442,44.1,65.577897,0.345525,1.09E-09,-2.09E-12,0,3.173707e-315,,,,,65.577897,0.345525
443,44.2,65.704945,0.348125,1.15E-09,-2.19E-12,0,3.173707e-315,,,,,65.704945,0.348125
444,44.3,65.832566,0.350725,1.04E-09,-2.23E-12,0,3.173707e-315,,,,,65.832566,0.350725
445,44.4,65.960863,0.353324,1.05E-09,-1.89E-12,0,3.173707e-315,,,,,65.960863,0.353324
446,44.5,66.089847,0.355924,1.09E-09,-1.64E-12,0,3.173707e-315,,,,,66.089847,0.355924
447,44.6,66.219525,0.358524,1.11E-09,-1.79E-12,0,3.173707e-315,,,,,66.219525,0.358524
448,44.7,66.34991,0.361124,1.02E-09,-1.81E-12,0,3.173707e-315,,,,,66.34991,0.361124
449,44.8,66.48101,0.363724,1.03E-09,-1.22E-12,0,3.173707e-315,,,,,66.48101,0.363724
450,44.9,66.612837,0.366324,1.16E-09,-9.71E-14,0,3.173707e-315,,,,,66.612837,0.366324
451,45,66.745399,0.368924,1.35E-09,8.19E-13,0,3.173707e-315,,,,,66.745399,0.368924
452,45.1,66.878707,0.370463,1.47E-09,6.74E-13,0,3.173707e-315,,,,,66.878707,0.370463
453,45.2,66.638819,0.369432,1.39E-09,7.42E-13,0,3.173707e-315,,,,,66.638819,0.369432
454,45.3,66.398304,0.368401,1.47E-09,9.30E-13,0,3.173707e-315,,,,,66.398304,0.368401
455,45.4,66.158228,0.367371,1.47E-09,1.14E-12,0,3.173707e-315,,,,,66.158228,0.367371
456,45.5,65.918584,0.36634,1.53E-09,1.17E-12,0,3.173707e-315,,,,,65.918584,0.36634
457,45.6,65.679371,0.365309,1.50E-09,9.28E-13,0,3.173707e-315,,,,,65.679371,0.365309
458,45.7,65.440587,0.364278,1.44E-09,5.97E-13,0,3.173707e-315,,,,,65.440587,0.364278
459,45.8,65.20223,0.363248,1.38E-09,4.53E-13,0,3.173707e-315,,,,,65.20223,0.363248
460,45.9,64.964299,0.362217,1.38E-09,4.26E-13,0,3.173707e-315,,,,,64.964299,0.362217
461,46,64.726791,0.361186,1.37E-09,1.55E-13,0,3.173707e-315,,,,,64.726791,0.361186
462,46.1,64.489706,0.359078,1.29E-09,-1.75E-13,0,3.173707e-315,,,,,64.489706,0.359078
463,46.2,63.412772,0.354362,1.24E-09,-7.25E-14,0,3.173707e-315,,,,,63.412772,0.354362
464,46.3,62.342126,0.349646,1.31E-09,6.18E-13,0,3.173707e-315,,,,,62.342126,0.349646
465,46.4,61.279966,0.344931,1.47E-09,5.71E-13,0,3.173707e-315,,,,,61.279966,0.344931
466,46.5,60.226124,0.340215,1.34E-09,2.61E-13,0,3.173707e-315,,,,,60.226124,0.340215
467,46.6,59.180444,0.335499,1.33E-09,6.20E-13,0,3.173707e-315,,,,,59.180444,0.335499
468,46.7,58.142773,0.330783,1.45E-09,3.29E-13,0,3.173707e-315,,,,,58.142773,0.330783
469,46.8,57.112959,0.326067,1.27E-09,-1.45E-14,0,3.173707e-315,,,,,57.112959,0.326067
470,46.9,56.090851,0.321351,1.29E-09,-2.04E-13,0,3.173707e-315,,,,,56.090851,0.321351
