B (T) - H (A/m),,,MATERIAL: M19: USS Transformer 72 -- 29 Gage,,,,,,,,,,
Pid = 1,,,,,,,,,,,,,
Z = 0,,,,,,,,,,,,,
X = 0,,,,,,,,,,,,,
Y = 0,,,,,,,,,,,,,
    ,t,Hx,Bx,Hy,By,Hz,Bz,,,,,,
474,47.3,36.202097,0.294842,1.60E-09,1.47E-11,0,3.231985e-315,,,,,36.202097,0.294842
475,47.4,35.243284,0.286757,1.50E-09,1.48E-11,0,3.231985e-315,,,,,35.243284,0.286757
476,47.5,34.297482,0.278671,1.58E-09,1.40E-11,0,3.231985e-315,,,,,34.297482,0.278671
477,47.6,33.364278,0.270586,1.38E-09,1.44E-11,0,3.231985e-315,,,,,33.364278,0.270586
478,47.7,32.443265,0.2625,1.59E-09,1.48E-11,0,3.231985e-315,,,,,32.443265,0.2625
479,47.8,31.534041,0.254415,1.49E-09,1.41E-11,0,3.231985e-315,,,,,31.534041,0.254415
480,47.9,30.63621,0.246329,1.44E-09,1.47E-11,0,3.231985e-315,,,,,30.63621,0.246329
481,48,29.749379,0.238243,1.55E-09,1.49E-11,0,3.231985e-315,,,,,29.749379,0.238243
482,48.1,27.441557,0.229374,1.48E-09,1.46E-11,0,3.231985e-315,,,,,27.441557,0.229374
483,48.2,24.687646,0.218608,1.48E-09,1.45E-11,0,3.231985e-315,,,,,24.687646,0.218608
484,48.3,21.982557,0.207842,1.49E-09,1.49E-11,0,3.231985e-315,,,,,21.982557,0.207842
485,48.4,19.323072,0.197075,1.48E-09,1.52E-11,0,3.231985e-315,,,,,19.323072,0.197075
486,48.5,16.706051,0.186308,1.49E-09,1.58E-11,0,3.231985e-315,,,,,16.706051,0.186308
487,48.6,14.128425,0.175541,1.44E-09,1.53E-11,0,3.231985e-315,,,,,14.128425,0.175541
488,48.7,11.587194,0.164774,1.43E-09,1.53E-11,0,3.231985e-315,,,,,11.587194,0.164774
489,48.8,9.079416,0.154007,1.38E-09,1.49E-11,0,3.231985e-315,,,,,9.079416,0.154007
490,48.9,6.602205,0.143239,1.41E-09,1.51E-11,0,3.231985e-315,,,,,6.602205,0.143239
491,49,4.152725,0.132472,1.39E-09,1.53E-11,0,3.231985e-315,,,,,4.152725,0.132472
492,49.1,1.616291,0.121204,1.51E-09,1.62E-11,0,3.231985e-315,,,,,1.616291,0.121204
493,49.2,-1.163523,0.108731,1.55E-09,1.63E-11,0,3.231985e-315,,,,,-1.163523,0.108731
494,49.3,-3.876572,9.63E-02,1.40E-09,1.61E-11,0,3.231985e-315,,,,,-3.876572,9.63E-02
495,49.4,-6.410025,8.38E-02,1.33E-09,1.59E-11,0,3.231985e-315,,,,,-6.410025,8.38E-02
496,49.5,-8.774782,7.13E-02,1.24E-09,1.58E-11,0,3.231985e-315,,,,,-8.774782,7.13E-02
497,49.6,-10.988032,5.88E-02,1.14E-09,1.57E-11,0,3.231985e-315,,,,,-10.988032,5.88E-02
498,49.7,-13.064841,4.64E-02,1.08E-09,1.58E-11,0,3.231985e-315,,,,,-13.064841,4.64E-02
499,49.8,-15.018517,3.39E-02,1.03E-09,1.59E-11,0,3.231985e-315,,,,,-15.018517,3.39E-02
500,49.9,-16.860902,2.14E-02,1.00E-09,1.57E-11,0,3.231985e-315,,,,,-16.860902,2.14E-02
501,50,-18.60261,8.92E-03,8.97E-10,1.56E-11,0,3.231985e-315,,,,,-18.60261,8.92E-03
502,50.1,-20.272421,-3.70E-03,8.50E-10,1.57E-11,0,3.231985e-315,,,,,-20.272421,-3.70E-03
503,50.2,-21.901993,-1.67E-02,8.05E-10,1.58E-11,0,3.231985e-315,,,,,-21.901993,-1.67E-02
504,50.3,-23.451273,-2.97E-02,7.47E-10,1.59E-11,0,3.231985e-315,,,,,-23.451273,-2.97E-02
505,50.4,-24.928399,-4.27E-02,7.28E-10,1.62E-11,0,3.231985e-315,,,,,-24.928399,-4.27E-02
506,50.5,-26.340844,-5.57E-02,7.14E-10,1.66E-11,0,3.231985e-315,,,,,-26.340844,-5.57E-02
507,50.6,-27.695514,-6.87E-02,7.08E-10,1.66E-11,0,3.231985e-315,,,,,-27.695514,-6.87E-02
508,50.7,-28.998815,-8.16E-02,6.37E-10,1.66E-11,0,3.231985e-315,,,,,-28.998815,-8.16E-02
509,50.8,-30.256723,-9.46E-02,5.31E-10,1.56E-11,0,3.231985e-315,,,,,-30.256723,-9.46E-02
510,50.9,-31.474832,-0.107622,4.31E-10,1.52E-11,0,3.231985e-315,,,,,-31.474832,-0.107622
511,51,-32.658407,-0.120612,3.66E-10,1.49E-11,0,3.231985e-315,,,,,-32.658407,-0.120612
512,51.1,-33.792183,-0.133373,3.15E-10,1.51E-11,0,3.231985e-315,,,,,-33.792183,-0.133373
513,51.2,-34.85394,-0.145577,3.43E-10,1.48E-11,0,3.231985e-315,,,,,-34.85394,-0.145577
514,51.3,-35.897436,-0.157781,1.96E-10,1.35E-11,0,3.231985e-315,,,,,-35.897436,-0.157781
515,51.4,-36.92625,-0.169985,9.74E-11,1.24E-11,0,3.231985e-315,,,,,-36.92625,-0.169985
516,51.5,-37.943821,-0.182189,2.95E-11,1.11E-11,0,3.231985e-315,,,,,-37.943821,-0.182189
517,51.6,-38.953469,-0.194393,-1.02E-10,9.14E-12,0,3.231985e-315,,,,,-38.953469,-0.194393
518,51.7,-39.958405,-0.206597,-2.23E-10,8.87E-12,0,3.231985e-315,,,,,-39.958405,-0.206597
519,51.8,-40.961748,-0.218801,-2.50E-10,8.99E-12,0,3.231985e-315,,,,,-40.961748,-0.218801
520,51.9,-41.966534,-0.231005,-3.34E-10,9.11E-12,0,3.231985e-315,,,,,-41.966534,-0.231005
521,52,-42.97573,-0.243209,-2.57E-10,1.07E-11,0,3.231985e-315,,,,,-42.97573,-0.243209
522,52.1,-43.941947,-0.254812,-1.82E-10,1.15E-11,0,3.231985e-315,,,,,-43.941947,-0.254812
523,52.2,-44.794525,-0.264962,-1.37E-10,1.50E-11,0,3.231985e-315,,,,,-44.794525,-0.264962
524,52.3,-45.655659,-0.275111,2.31E-10,1.64E-11,0,3.231985e-315,,,,,-45.655659,-0.275111
525,52.4,-46.526951,-0.285261,1.03E-10,1.51E-11,0,3.231985e-315,,,,,-46.526951,-0.285261
526,52.5,-47.409988,-0.295411,1.03E-10,1.60E-11,0,3.231985e-315,,,,,-47.409988,-0.295411
527,52.6,-47.779682,-0.305559,2.90E-10,1.45E-11,0,3.231985e-315,,,,,-47.779682,-0.305559
528,52.7,-48.160945,-0.315711,4.18E-11,1.29E-11,0,3.231985e-315,,,,,-48.160945,-0.315711
529,52.8,-48.554656,-0.325863,-4.02E-12,1.14E-11,0,3.231985e-315,,,,,-48.554656,-0.325863
530,52.9,-48.96147,-0.336015,-1.52E-10,1.18E-11,0,3.231985e-315,,,,,-48.96147,-0.336015
531,53,-49.382058,-0.346167,-7.62E-12,9.75E-12,0,3.231985e-315,,,,,-49.382058,-0.346167
532,53.1,-49.817104,-0.355395,-3.75E-10,8.30E-12,0,3.231985e-315,,,,,-49.817104,-0.355395
533,53.2,-50.125552,-0.362386,-3.72E-10,8.22E-12,0,3.231985e-315,,,,,-50.125552,-0.362386
534,53.3,-50.441348,-0.369376,-3.92E-10,7.19E-12,0,3.231985e-315,,,,,-50.441348,-0.369376
535,53.4,-50.764805,-0.376367,-5.05E-10,5.23E-12,0,3.231985e-315,,,,,-50.764805,-0.376367
536,53.5,-51.096162,-0.383358,-6.91E-10,3.76E-12,0,3.231985e-315,,,,,-51.096162,-0.383358
537,53.6,-51.435666,-0.390349,-7.77E-10,3.57E-12,0,3.231985e-315,,,,,-51.435666,-0.390349
538,53.7,-51.783567,-0.397339,-7.49E-10,5.61E-12,0,3.231985e-315,,,,,-51.783567,-0.397339
539,53.8,-52.140118,-0.40433,-4.82E-10,5.61E-12,0,3.231985e-315,,,,,-52.140118,-0.40433
540,53.9,-52.50558,-0.411321,-6.18E-10,4.56E-12,0,3.231985e-315,,,,,-52.50558,-0.411321
541,54,-52.880215,-0.418311,-6.76E-10,3.77E-12,0,3.231985e-315,,,,,-52.880215,-0.418311
542,54.1,-53.264293,-0.424136,-7.18E-10,3.84E-12,0,3.231985e-315,,,,,-53.264293,-0.424136
543,54.2,-53.432433,-0.427139,-6.81E-10,4.90E-12,0,3.231985e-315,,,,,-53.432433,-0.427139
544,54.3,-53.602238,-0.430142,-5.19E-10,5.63E-12,0,3.231985e-315,,,,,-53.602238,-0.430142
545,54.4,-53.773881,-0.433146,-5.07E-10,5.79E-12,0,3.231985e-315,,,,,-53.773881,-0.433146
546,54.5,-53.947385,-0.436149,-4.77E-10,4.86E-12,0,3.231985e-315,,,,,-53.947385,-0.436149
547,54.6,-54.122772,-0.439153,-6.17E-10,3.09E-12,0,3.231985e-315,,,,,-54.122772,-0.439153
548,54.7,-54.300064,-0.442156,-8.10E-10,3.24E-12,0,3.231985e-315,,,,,-54.300064,-0.442156
549,54.8,-54.479286,-0.445159,-7.04E-10,4.40E-12,0,3.231985e-315,,,,,-54.479286,-0.445159
550,54.9,-54.660459,-0.448162,-6.03E-10,5.64E-12,0,3.231985e-315,,,,,-54.660459,-0.448162
551,55,-54.843608,-0.451166,-4.73E-10,5.81E-12,0,3.231985e-315,,,,,-54.843608,-0.451166
552,55.1,-55.028757,-0.452871,-4.90E-10,4.84E-12,0,3.231985e-315,,,,,-55.028757,-0.452871
553,55.2,-54.799161,-0.451437,-6.14E-10,4.23E-12,0,3.231985e-315,,,,,-54.799161,-0.451437
554,55.3,-54.569463,-0.450002,-6.43E-10,4.43E-12,0,3.231985e-315,,,,,-54.569463,-0.450002
555,55.4,-54.340473,-0.448568,-5.86E-10,5.19E-12,0,3.231985e-315,,,,,-54.340473,-0.448568
556,55.5,-54.112186,-0.447133,-4.83E-10,5.64E-12,0,3.231985e-315,,,,,-54.112186,-0.447133
557,55.6,-53.884598,-0.445699,-4.71E-10,6.16E-12,0,3.231985e-315,,,,,-53.884598,-0.445699
558,55.7,-53.657707,-0.444264,-3.84E-10,6.30E-12,0,3.231985e-315,,,,,-53.657707,-0.444264
559,55.8,-53.431508,-0.44283,-4.20E-10,6.62E-12,0,3.231985e-315,,,,,-53.431508,-0.44283
560,55.9,-53.206,-0.441395,-3.36E-10,6.32E-12,0,3.231985e-315,,,,,-53.206,-0.441395
561,56,-52.981179,-0.439961,-4.52E-10,5.75E-12,0,3.231985e-315,,,,,-52.981179,-0.439961
562,56.1,-52.757042,-0.437224,-4.78E-10,5.66E-12,0,3.231985e-315,,,,,-52.757042,-0.437224
563,56.2,-51.845476,-0.431336,-4.78E-10,7.22E-12,0,3.231985e-315,,,,,-51.845476,-0.431336
564,56.3,-50.943859,-0.425448,-1.92E-10,6.99E-12,0,3.231985e-315,,,,,-50.943859,-0.425448
565,56.4,-50.053292,-0.41956,-4.41E-10,5.61E-12,0,3.231985e-315,,,,,-50.053292,-0.41956
566,56.5,-49.173567,-0.413672,-5.24E-10,4.91E-12,0,3.231985e-315,,,,,-49.173567,-0.413672
567,56.6,-48.304478,-0.407784,-5.98E-10,4.31E-12,0,3.231985e-315,,,,,-48.304478,-0.407784
568,56.7,-47.445825,-0.401896,-6.60E-10,4.85E-12,0,3.231985e-315,,,,,-47.445825,-0.401896
569,56.8,-46.597408,-0.396007,-5.20E-10,5.19E-12,0,3.231985e-315,,,,,-46.597408,-0.396007
570,56.9,-45.759032,-0.390119,-5.60E-10,5.19E-12,0,3.231985e-315,,,,,-45.759032,-0.390119
571,57,-44.930502,-0.384231,-5.34E-10,5.01E-12,0,3.231985e-315,,,,,-44.930502,-0.384231
572,57.1,-44.111626,-0.377166,-5.89E-10,6.23E-12,0,3.231985e-315,,,,,-44.111626,-0.377166
573,57.2,-42.755991,-0.367259,-3.35E-10,7.23E-12,0,3.231985e-315,,,,,-42.755991,-0.367259
574,57.3,-41.425341,-0.357351,-3.44E-10,8.72E-12,0,3.231985e-315,,,,,-41.425341,-0.357351
575,57.4,-40.119734,-0.347443,-8.59E-11,1.02E-11,0,3.231985e-315,,,,,-40.119734,-0.347443
576,57.5,-38.838317,-0.337535,-1.63E-11,1.08E-11,0,3.231985e-315,,,,,-38.838317,-0.337535
577,57.6,-37.580251,-0.327626,2.91E-11,1.14E-11,0,3.231985e-315,,,,,-37.580251,-0.327626
578,57.7,-36.344715,-0.317718,8.95E-11,1.08E-11,0,3.231985e-315,,,,,-36.344715,-0.317718
579,57.8,-35.1309,-0.307809,-7.12E-11,9.48E-12,0,3.231985e-315,,,,,-35.1309,-0.307809
580,57.9,-33.938014,-0.297901,-1.93E-10,9.48E-12,0,3.231985e-315,,,,,-33.938014,-0.297901
581,58,-31.945421,-0.287992,-7.94E-11,1.03E-11,0,3.231985e-315,,,,,-31.945421,-0.287992
582,58.1,-28.931411,-0.277166,-6.93E-11,1.11E-11,0,3.231985e-315,,,,,-28.931411,-0.277166
583,58.2,-25.380315,-0.264105,2.90E-11,1.21E-11,0,3.231985e-315,,,,,-25.380315,-0.264105
584,58.3,-21.91607,-0.251043,1.56E-12,1.15E-11,0,3.231985e-315,,,,,-21.91607,-0.251043
585,58.4,-18.532458,-0.237982,1.31E-10,1.28E-11,0,3.231985e-315,,,,,-18.532458,-0.237982
586,58.5,-15.223469,-0.224919,2.48E-10,1.32E-11,0,3.231985e-315,,,,,-15.223469,-0.224919
587,58.6,-11.983289,-0.211857,2.92E-10,1.41E-11,0,3.231985e-315,,,,,-11.983289,-0.211857
588,58.7,-8.806276,-0.198794,4.13E-10,1.56E-11,0,3.231985e-315,,,,,-8.806276,-0.198794
589,58.8,-5.686944,-0.185731,4.43E-10,1.58E-11,0,3.231985e-315,,,,,-5.686944,-0.185731
590,58.9,-2.619952,-0.172667,4.16E-10,1.54E-11,0,3.231985e-315,,,,,-2.619952,-0.172667
591,59,0.399913,-0.159604,4.09E-10,1.53E-11,0,3.231985e-315,,,,,0.399913,-0.159604
592,59.1,3.49974,-0.145967,3.62E-10,1.48E-11,0,3.231985e-315,,,,,3.49974,-0.145967
593,59.2,6.690791,-0.130948,2.07E-10,1.48E-11,0,3.231985e-315,,,,,6.690791,-0.130948
594,59.3,9.615289,-0.115927,2.79E-10,1.54E-11,0,3.231985e-315,,,,,9.615289,-0.115927
595,59.4,12.305385,-0.100906,2.64E-10,1.58E-11,0,3.231985e-315,,,,,12.305385,-0.100906
596,59.5,14.788393,-8.59E-02,2.68E-10,1.59E-11,0,3.231985e-315,,,,,14.788393,-8.59E-02
597,59.6,17.087793,-7.09E-02,2.51E-10,1.64E-11,0,3.231985e-315,,,,,17.087793,-7.09E-02
598,59.7,19.223988,-5.58E-02,2.78E-10,1.68E-11,0,3.231985e-315,,,,,19.223988,-5.58E-02
599,59.8,21.214876,-4.08E-02,2.69E-10,1.70E-11,0,3.231985e-315,,,,,21.214876,-4.08E-02
600,59.9,23.076297,-2.58E-02,2.10E-10,1.68E-11,0,3.231985e-315,,,,,23.076297,-2.58E-02
601,60,24.822385,-1.08E-02,2.10E-10,1.69E-11,0,3.231985e-315,,,,,24.822385,-1.08E-02
602,60.1,26.481685,4.42E-03,1.94E-10,1.70E-11,0,3.231985e-315,,,,,26.481685,4.42E-03
603,60.2,28.084303,2.00E-02,1.82E-10,1.71E-11,0,3.231985e-315,,,,,28.084303,2.00E-02
604,60.3,29.601193,3.55E-02,1.70E-10,1.72E-11,0,3.231985e-315,,,,,29.601193,3.55E-02
605,60.4,31.042934,5.10E-02,1.28E-10,1.75E-11,0,3.231985e-315,,,,,31.042934,5.10E-02
606,60.5,32.419265,6.66E-02,8.97E-11,1.71E-11,0,3.231985e-315,,,,,32.419265,6.66E-02
607,60.6,33.739209,8.21E-02,9.58E-11,1.72E-11,0,3.231985e-315,,,,,33.739209,8.21E-02
608,60.7,35.011173,9.76E-02,7.87E-11,1.74E-11,0,3.231985e-315,,,,,35.011173,9.76E-02
609,60.8,36.243038,0.113186,7.85E-11,1.79E-11,0,3.231985e-315,,,,,36.243038,0.113186
610,60.9,37.442226,0.128725,8.17E-11,1.87E-11,0,3.231985e-315,,,,,37.442226,0.128725
611,61,38.615772,0.144264,1.10E-10,1.92E-11,0,3.231985e-315,,,,,38.615772,0.144264
612,61.1,39.747967,0.1595,1.78E-10,1.94E-11,0,3.231985e-315,,,,,39.747967,0.1595
613,61.2,40.814289,0.174002,-7.57E-11,1.80E-11,0,3.231985e-315,,,,,40.814289,0.174002
614,61.3,41.874603,0.188505,-3.15E-10,1.61E-11,0,3.231985e-315,,,,,41.874603,0.188505
615,61.4,42.933768,0.203008,-4.35E-10,1.46E-11,0,3.231985e-315,,,,,42.933768,0.203008
616,61.5,43.996504,0.217511,-5.65E-10,1.40E-11,0,3.231985e-315,,,,,43.996504,0.217511
617,61.6,45.067417,0.232014,-5.62E-10,1.32E-11,0,3.231985e-315,,,,,45.067417,0.232014
618,61.7,46.151017,0.246516,-6.47E-10,1.36E-11,0,3.231985e-315,,,,,46.151017,0.246516
619,61.8,47.251738,0.261019,-6.22E-10,1.43E-11,0,3.231985e-315,,,,,47.251738,0.261019
620,61.9,48.373953,0.275521,-4.98E-10,1.60E-11,0,3.231985e-315,,,,,48.373953,0.275521
621,62,49.521989,0.290023,-5.02E-10,1.54E-11,0,3.231985e-315,,,,,49.521989,0.290023
622,62.1,50.639233,0.303785,-7.21E-10,1.40E-11,0,3.231985e-315,,,,,50.639233,0.303785
623,62.2,51.636201,0.315759,-8.75E-10,1.30E-11,0,3.231985e-315,,,,,51.636201,0.315759
624,62.3,52.658882,0.327732,-8.01E-10,1.08E-11,0,3.231985e-315,,,,,52.658882,0.327732
625,62.4,53.709687,0.339706,-9.35E-10,1.06E-11,0,3.231985e-315,,,,,53.709687,0.339706
626,62.5,54.471278,0.351675,-1.08E-09,9.92E-12,0,3.231985e-315,,,,,54.471278,0.351675
627,62.6,54.932301,0.363651,-1.05E-09,1.04E-11,0,3.231985e-315,,,,,54.932301,0.363651
628,62.7,55.416032,0.375627,-9.72E-10,1.09E-11,0,3.231985e-315,,,,,55.416032,0.375627
629,62.8,55.923424,0.387603,-8.85E-10,1.18E-11,0,3.231985e-315,,,,,55.923424,0.387603
630,62.9,56.455681,0.399579,-7.66E-10,1.23E-11,0,3.231985e-315,,,,,56.455681,0.399579
631,63,57.014042,0.411554,-7.08E-10,1.25E-11,0,3.231985e-315,,,,,57.014042,0.411554
632,63.1,57.599788,0.422415,-6.61E-10,1.20E-11,0,3.231985e-315,,,,,57.599788,0.422415
633,63.2,58.015515,0.430576,-7.12E-10,1.29E-11,0,3.231985e-315,,,,,58.015515,0.430576
634,63.3,58.444893,0.438738,-5.39E-10,1.18E-11,0,3.231985e-315,,,,,58.444893,0.438738
635,63.4,58.888482,0.446899,-7.71E-10,1.07E-11,0,3.231985e-315,,,,,58.888482,0.446899
636,63.5,59.346733,0.455061,-7.70E-10,9.94E-12,0,3.231985e-315,,,,,59.346733,0.455061
637,63.6,59.820112,0.463222,-8.43E-10,9.27E-12,0,3.231985e-315,,,,,59.820112,0.463222
638,63.7,60.309095,0.471384,-8.75E-10,7.81E-12,0,3.231985e-315,,,,,60.309095,0.471384
639,63.8,60.814171,0.479545,-1.02E-09,6.47E-12,0,3.231985e-315,,,,,60.814171,0.479545
640,63.9,61.335842,0.487706,-1.14E-09,7.33E-12,0,3.231985e-315,,,,,61.335842,0.487706
641,64,61.874623,0.495867,-8.91E-10,7.13E-12,0,3.231985e-315,,,,,61.874623,0.495867
642,64.1,62.431042,0.502638,-1.02E-09,5.61E-12,0,3.231985e-315,,,,,62.431042,0.502638
643,64.2,62.66895,0.506045,-1.15E-09,3.06E-12,0,3.231985e-315,,,,,62.66895,0.506045
644,64.3,62.909789,0.509451,-1.45E-09,1.74E-12,0,3.231985e-315,,,,,62.909789,0.509451
645,64.4,63.153878,0.512858,-1.46E-09,-1.63E-13,0,3.231985e-315,,,,,63.153878,0.512858
646,64.5,63.401259,0.516264,-1.71E-09,-1.77E-12,0,3.231985e-315,,,,,63.401259,0.516264
647,64.6,63.651972,0.519671,-1.83E-09,-1.83E-12,0,3.231985e-315,,,,,63.651972,0.519671
648,64.7,63.90606,0.523078,-1.77E-09,-2.92E-12,0,3.231985e-315,,,,,63.90606,0.523078
649,64.8,64.163567,0.526484,-2.01E-09,-4.01E-12,0,3.231985e-315,,,,,64.163567,0.526484
650,64.9,64.424534,0.529891,-2.04E-09,-5.35E-12,0,3.231985e-315,,,,,64.424534,0.529891
651,65,64.689007,0.533297,-2.19E-09,-4.74E-12,0,3.231985e-315,,,,,64.689007,0.533297
652,65.1,64.957029,0.53517,-1.97E-09,-5.87E-12,0,3.231985e-315,,,,,64.957029,0.53517
653,65.2,64.608726,0.533333,-2.28E-09,-5.86E-12,0,3.231985e-315,,,,,64.608726,0.533333
654,65.3,64.260461,0.531495,-2.06E-09,-5.06E-12,0,3.231985e-315,,,,,64.260461,0.531495
655,65.4,63.91366,0.529658,-2.05E-09,-5.15E-12,0,3.231985e-315,,,,,63.91366,0.529658
656,65.5,63.568311,0.52782,-2.07E-09,-6.76E-12,0,3.231985e-315,,,,,63.568311,0.52782
657,65.6,63.224407,0.525983,-2.38E-09,-9.76E-12,0,3.231985e-315,,,,,63.224407,0.525983
658,65.7,62.881938,0.524145,-2.77E-09,-8.10E-12,0,3.231985e-315,,,,,62.881938,0.524145
659,65.8,62.540897,0.522308,-2.15E-09,-9.49E-12,0,3.231985e-315,,,,,62.540897,0.522308
660,65.9,62.201276,0.52047,-2.86E-09,-1.12E-11,0,3.231985e-315,,,,,62.201276,0.52047
661,66,61.863068,0.518633,-2.70E-09,-1.15E-11,0,3.231985e-315,,,,,61.863068,0.518633
662,66.1,61.526264,0.515268,-2.88E-09,-1.30E-11,0,3.231985e-315,,,,,61.526264,0.515268
663,66.2,60.247734,0.508211,-3.04E-09,-1.28E-11,0,3.231985e-315,,,,,60.247734,0.508211
664,66.3,58.987269,0.501153,-2.87E-09,-1.43E-11,0,3.231985e-315,,,,,58.987269,0.501153
665,66.4,57.746553,0.494096,-3.25E-09,-1.46E-11,0,3.231985e-315,,,,,57.746553,0.494096
666,66.5,56.525159,0.487038,-3.03E-09,-1.49E-11,0,3.231985e-315,,,,,56.525159,0.487038
667,66.6,55.322675,0.47998,-3.21E-09,-1.59E-11,0,3.231985e-315,,,,,55.322675,0.47998
668,66.7,54.138696,0.472922,-3.25E-09,-1.69E-11,0,3.231985e-315,,,,,54.138696,0.472922
669,66.8,52.972824,0.465864,-3.39E-09,-1.75E-11,0,3.231985e-315,,,,,52.972824,0.465864
670,66.9,51.824668,0.458806,-3.38E-09,-1.79E-11,0,3.231985e-315,,,,,51.824668,0.458806
671,67,50.693842,0.451748,-3.45E-09,-1.75E-11,0,3.231985e-315,,,,,50.693842,0.451748
672,67.1,49.579968,0.443323,-3.29E-09,-1.75E-11,0,3.231985e-315,,,,,49.579968,0.443323
673,67.2,47.766747,0.431593,-3.38E-09,-1.85E-11,0,3.231985e-315,,,,,47.766747,0.431593
674,67.3,45.996261,0.419863,-3.46E-09,-1.79E-11,0,3.231985e-315,,,,,45.996261,0.419863
675,67.4,44.268266,0.408133,-3.26E-09,-1.82E-11,0,3.231985e-315,,,,,44.268266,0.408133
676,67.5,42.581169,0.396402,-3.41E-09,-1.89E-11,0,3.231985e-315,,,,,42.581169,0.396402
677,67.6,40.933419,0.384671,-3.39E-09,-1.86E-11,0,3.231985e-315,,,,,40.933419,0.384671
678,67.7,39.323506,0.37294,-3.32E-09,-1.83E-11,0,3.231985e-315,,,,,39.323506,0.37294
679,67.8,37.749952,0.361209,-3.28E-09,-1.71E-11,0,3.231985e-315,,,,,37.749952,0.361209
680,67.9,36.211316,0.349478,-3.06E-09,-1.70E-11,0,3.231985e-315,,,,,36.211316,0.349478
681,68,32.610187,0.337752,-3.19E-09,-1.78E-11,0,3.231985e-315,,,,,32.610187,0.337752
682,68.1,28.791641,0.324966,-3.19E-09,-1.91E-11,0,3.231985e-315,,,,,28.791641,0.324966
683,68.2,24.344764,0.309611,-3.20E-09,-1.99E-11,0,3.231985e-315,,,,,24.344764,0.309611
684,68.3,20.038717,0.294255,-3.37E-09,-2.17E-11,0,3.231985e-315,,,,,20.038717,0.294255
685,68.4,15.862529,0.278898,-3.38E-09,-2.13E-11,0,3.231985e-315,,,,,15.862529,0.278898
686,68.5,11.805714,0.26354,-3.46E-09,-2.37E-11,0,3.231985e-315,,,,,11.805714,0.26354
687,68.6,7.858223,0.248182,-3.70E-09,-2.54E-11,0,3.231985e-315,,,,,7.858223,0.248182
688,68.7,4.010399,0.232824,-3.73E-09,-2.57E-11,0,3.231985e-315,,,,,4.010399,0.232824
689,68.8,0.252938,0.217465,-3.73E-09,-2.59E-11,0,3.231985e-315,,,,,0.252938,0.217465
690,68.9,-3.422495,0.202106,-3.81E-09,-2.70E-11,0,3.231985e-315,,,,,-3.422495,0.202106
691,69,-6.873074,0.186745,-3.60E-09,-2.79E-11,0,3.231985e-315,,,,,-6.873074,0.186745
692,69.1,-10.141589,0.170738,-3.28E-09,-2.78E-11,0,3.231985e-315,,,,,-10.141589,0.170738
693,69.2,-13.394107,0.153171,-3.03E-09,-2.81E-11,0,3.231985e-315,,,,,-13.394107,0.153171
694,69.3,-16.342222,0.135602,-2.79E-09,-2.80E-11,0,3.231985e-315,,,,,-16.342222,0.135602
695,69.4,-19.025039,0.118031,-2.50E-09,-2.76E-11,0,3.231985e-315,,,,,-19.025039,0.118031
696,69.5,-21.475656,0.10046,-2.34E-09,-2.82E-11,0,3.231985e-315,,,,,-21.475656,0.10046
697,69.6,-23.722458,8.29E-02,-2.16E-09,-2.83E-11,0,3.231985e-315,,,,,-23.722458,8.29E-02
698,69.7,-25.790074,6.53E-02,-2.03E-09,-2.90E-11,0,3.231985e-315,,,,,-25.790074,6.53E-02
699,69.8,-27.700107,4.77E-02,-1.90E-09,-2.94E-11,0,3.231985e-315,,,,,-27.700107,4.77E-02
700,69.9,-29.471687,3.02E-02,-1.76E-09,-2.94E-11,0,3.231985e-315,,,,,-29.471687,3.02E-02
701,70,-31.121914,1.26E-02,-1.65E-09,-3.00E-11,0,3.231985e-315,,,,,-31.121914,1.26E-02
702,70.1,-32.678891,-5.14E-03,-1.56E-09,-3.03E-11,0,3.231985e-315,,,,,-32.678891,-5.14E-03
703,70.2,-34.171354,-2.32E-02,-1.47E-09,-3.06E-11,0,3.231985e-315,,,,,-34.171354,-2.32E-02
704,70.3,-35.580529,-4.13E-02,-1.35E-09,-3.08E-11,0,3.231985e-315,,,,,-35.580529,-4.13E-02
705,70.4,-36.919246,-5.94E-02,-1.25E-09,-3.10E-11,0,3.231985e-315,,,,,-36.919246,-5.94E-02
706,70.5,-38.199398,-7.75E-02,-1.14E-09,-3.09E-11,0,3.231985e-315,,,,,-38.199398,-7.75E-02
707,70.6,-39.432088,-9.56E-02,-1.03E-09,-3.04E-11,0,3.231985e-315,,,,,-39.432088,-9.56E-02
708,70.7,-40.627749,-0.113656,-9.32E-10,-3.08E-11,0,3.231985e-315,,,,,-40.627749,-0.113656
709,70.8,-41.796252,-0.131743,-8.96E-10,-3.04E-11,0,3.231985e-315,,,,,-41.796252,-0.131743
710,70.9,-42.946994,-0.149831,-8.47E-10,-3.05E-11,0,3.231985e-315,,,,,-42.946994,-0.149831
711,71,-44.088975,-0.167918,-7.81E-10,-3.04E-11,0,3.231985e-315,,,,,-44.088975,-0.167918
712,71.1,-45.207049,-0.185629,-6.91E-10,-3.08E-11,0,3.231985e-315,,,,,-45.207049,-0.185629
713,71.2,-46.274796,-0.202431,-7.76E-10,-3.19E-11,0,3.231985e-315,,,,,-46.274796,-0.202431
714,71.3,-47.356141,-0.219233,-8.10E-10,-3.24E-11,0,3.231985e-315,,,,,-47.356141,-0.219233
